period,shareName,shareCode,marketName,marketCode,operatingCashFlow,depreciation,amortization,investingCashFlow,investingCashFlowIn,investingCashFlowOut,financingCashFlow,financingCashFlowIn,financingCashFlowOut,decreaseInTangibleAssets,decreaseInOtherTangibleAssets,decreaseInIntangibleAssets,increaseInInvestmentRealEstate,increaseInTangibleAssets,increaseInRealEstate,increaseInOtherTangibleAssets,increaseInIntangibleAssets,increaseInShortTermBorrowings,increaseInDebt,increaseInLongTermBorrowings,decreaseInShortTermBorrowings,decreaseInDebt,decreaseInLongTermBorrowings,acquisitionOfTreasuryStock,beginningOfTermCashAndCashEquivalents,endOfTermCashAndCashEquivalents
2021/12,에이프로젠제약,003060,제약,35,-62.3,19.4,1.3,-231.6,4294.5,4526.1,-3.5,,3.5,0.7,0.7,5.0,,8.0,,8.0,6.5,,,,,1.1,,,648.0,350.7
2022/12(E),에이프로젠제약,003060,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,에이플러스에셋,244920,손해보험,190,81.2,41.4,4.2,-287.0,123.8,410.8,203.7,612.8,406.1,,,,,,,,,,,,,,,,,
2017/12,에이플러스에셋,244920,손해보험,190,140.8,31.6,3.2,-16.3,144.7,161.0,30.0,630.7,597.7,0.1,,,,18.5,,1.0,2.3,240.9,200.0,,461.7,81.6,10.8,,1.9,156.4
2018/12,에이플러스에셋,244920,손해보험,190,176.8,17.4,3.0,-199.1,178.0,377.1,-121.6,3.9,120.6,0.1,,,,14.6,,0.3,4.9,,,,,106.1,,,156.4,12.4
2019/12,에이플러스에셋,244920,손해보험,190,358.8,153.4,5.2,-260.6,827.7,1088.3,-36.6,211.4,248.1,,,,241.3,27.2,,27.2,4.7,30.0,159.3,11.0,,106.5,0.5,,93.9,155.4
2020/12,에이플러스에셋,244920,손해보험,190,343.3,168.1,5.2,-165.7,1126.7,1292.4,-158.6,84.5,243.2,,,,3.5,31.6,,31.6,17.9,,,,10.0,,,,155.4,174.3
2021/12,에이플러스에셋,244920,손해보험,190,122.0,179.0,6.7,-70.5,1249.4,1319.9,-22.4,212.3,234.7,,,13.3,122.0,74.5,,74.5,33.9,,,120.0,,,1.4,,174.3,203.4
2022/12(E),에이플러스에셋,244920,손해보험,190,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,엔씨소프트,036570,게임엔터테인먼트,235,1120.2,265.0,59.1,-1386.6,13016.4,14403.0,-738.2,1554.7,1692.3,,,,,,,,,,,,,,,,,
2017/12,엔씨소프트,036570,게임엔터테인먼트,235,5951.7,268.6,31.4,-4596.2,18666.0,23262.2,-797.4,14.0,,6.1,6.1,,10.6,288.0,,288.0,37.5,,,,,,,,1448.3,1872.6
2018/12,엔씨소프트,036570,게임엔터테인먼트,235,3528.0,255.0,24.1,683.5,29040.3,28356.8,-4243.5,49.8,2746.3,10.2,10.2,5.9,0.1,267.3,,267.3,46.6,49.8,,,,,,2746.3,1872.6,1855.9
2019/12,엔씨소프트,036570,게임엔터테인먼트,235,3922.5,512.3,12.4,-2342.4,29012.4,31354.8,-457.0,2651.7,1862.8,8.4,8.4,5.3,,510.3,,510.3,32.9,139.0,2491.6,,78.8,1500.0,,,1855.9,3034.4
2020/12,엔씨소프트,036570,게임엔터테인먼트,235,7076.5,647.6,10.4,-6955.7,41831.7,48787.4,-1593.3,59.2,576.8,22.0,22.0,2.5,,644.4,,644.4,6.9,55.2,,,117.5,,,,3034.4,1572.7
2021/12,엔씨소프트,036570,게임엔터테인먼트,235,3910.9,924.5,12.6,-1880.8,33336.7,35217.5,-1123.6,2991.6,2353.2,4.9,4.9,25.9,,2865.6,,2865.6,24.0,,2391.6,600.0,,,,1850.7,1572.7,2559.4
2022/12(E),엔씨소프트,036570,게임엔터테인먼트,235,5855.2,,,-1380.5,,,-1794.9,,,,,,,,,,,,,,,,,,,
2016/12,LG헬로비전,037560,방송과엔터테인먼트,204,2757.8,1586.1,906.4,-1603.8,217.9,1821.7,-1715.7,1500.0,3157.7,,,,,,,,,,,,,,,,,
2017/12,LG헬로비전,037560,방송과엔터테인먼트,204,2812.6,1569.6,715.6,-2741.0,92.3,2833.3,-19.5,3725.6,3687.0,8.2,8.2,50.2,,1712.4,,1712.4,701.8,100.0,3625.6,,1600.0,,,,594.8,646.9
2018/12,LG헬로비전,037560,방송과엔터테인먼트,204,2625.6,1588.8,1131.9,-2074.7,185.5,2260.2,-107.0,3798.7,3847.6,18.4,18.4,2.0,,1785.2,,1785.2,270.2,2298.7,,1500.0,2327.7,,,,646.9,1090.7
2019/12,LG헬로비전,037560,방송과엔터테인먼트,204,2504.3,1590.4,519.0,-1146.6,99.3,1245.9,-1641.1,,1583.0,14.5,14.5,3.5,,1045.8,,1045.8,177.9,,,,,,,,1090.7,807.4
2020/12,LG헬로비전,037560,방송과엔터테인먼트,204,2186.2,1512.6,415.5,-973.3,430.7,1404.0,-514.9,2990.5,3447.4,42.4,42.4,72.8,,1047.0,,1047.0,247.6,,2990.5,,,,,,807.4,1505.3
2021/12,LG헬로비전,037560,방송과엔터테인먼트,204,698.2,1401.8,294.1,-1176.1,243.3,1419.4,267.6,1894.0,1568.3,9.1,9.1,,,886.2,,886.2,121.9,,1894.0,,,,,,1505.3,1294.9
2022/12(E),LG헬로비전,037560,방송과엔터테인먼트,204,1240.5,,,-1040.3,,,-398.3,,,,,,,,,,,,,,,,,,,
2016/12,영원무역,111770,"섬유,의류,신발,호화품",134,1019.0,530.1,47.3,-1022.0,136.8,1158.8,87.8,986.3,809.9,,,,,,,,,,,,,,,,,
2017/12,영원무역,111770,"섬유,의류,신발,호화품",134,1591.4,552.4,43.0,-1673.3,98.0,1771.3,-471.1,537.3,898.5,12.6,12.6,,16.5,1442.8,,1442.8,18.0,281.6,,208.5,,,181.3,29.4,4610.4,3889.7
2018/12,영원무역,111770,"섬유,의류,신발,호화품",134,1839.4,602.1,40.0,-1168.7,220.7,1389.4,-804.3,894.8,1567.5,42.0,42.0,0.1,,1270.5,,1270.5,15.2,,,894.8,1229.9,,50.7,,3889.7,3561.3
2019/12,영원무역,111770,"섬유,의류,신발,호화품",134,2317.5,779.3,44.7,-1116.6,231.6,1348.2,-251.4,316.8,414.6,178.5,178.5,2.4,4.5,1262.0,,1262.0,24.7,122.8,,185.7,,,8.1,,3561.3,4469.0
2020/12,영원무역,111770,"섬유,의류,신발,호화품",134,3460.9,783.8,54.6,72.8,1664.1,1591.3,-1286.6,751.1,1862.2,100.4,100.4,0.4,81.0,900.0,,900.0,21.7,203.7,498.1,,,,125.7,,4469.0,6648.8
2021/12,영원무역,111770,"섬유,의류,신발,호화품",134,2873.5,791.6,74.3,-2116.0,248.5,2364.5,-1044.4,689.4,1514.5,160.5,160.5,31.0,31.4,1291.8,,1291.8,159.4,,,673.3,1215.8,,7.7,,6648.8,6417.8
2022/12(E),영원무역,111770,"섬유,의류,신발,호화품",134,4753.4,,,-1600.4,,,-237.6,,,,,,,,,,,,,,,,,,,
2016/12,영원무역홀딩스,009970,"섬유,의류,신발,호화품",134,1292.5,594.2,55.6,-1026.5,145.6,1172.1,13.6,954.5,807.2,,,,,,,,,,,,,,,,,
2017/12,영원무역홀딩스,009970,"섬유,의류,신발,호화품",134,1910.8,623.3,50.8,-1977.7,102.8,2080.5,-497.0,351.7,717.2,17.4,17.4,,,1588.3,,1588.3,28.2,277.7,,26.8,,499.8,,29.4,5830.3,5067.4
2018/12,영원무역홀딩스,009970,"섬유,의류,신발,호화품",134,2717.3,671.2,48.2,-1345.9,147.3,1493.2,-830.6,899.0,1570.4,44.3,44.3,0.1,,1385.4,,1385.4,27.5,,,894.8,1232.6,,50.8,,5067.4,5405.7
2019/12,영원무역홀딩스,009970,"섬유,의류,신발,호화품",134,2824.8,840.3,57.6,-2383.5,230.5,2614.0,-326.7,307.9,411.0,178.7,178.7,2.4,4.6,1328.7,,1328.7,40.2,122.3,,185.7,,,8.2,,5405.7,5473.8
2020/12,영원무역홀딩스,009970,"섬유,의류,신발,호화품",134,4467.5,801.6,68.9,1220.6,2333.6,1113.0,-1323.6,697.1,1760.0,100.5,100.5,0.4,81.0,953.5,,953.5,25.8,198.3,498.1,,,500.0,126.1,,5473.8,9645.9
2021/12,영원무역홀딩스,009970,"섬유,의류,신발,호화품",134,4048.8,831.2,88.4,-4229.1,233.8,4463.0,-1170.3,680.1,1528.4,160.6,160.6,0.4,159.4,1401.5,,1401.5,37.6,,,673.3,1219.9,,8.1,,9645.9,8494.6
2022/12(E),영원무역홀딩스,009970,"섬유,의류,신발,호화품",134,4725.0,,,-1867.0,,,-134.0,,,,,,,,,,,,,,,,,,,
2016/12,영풍제지,006740,종이와목재,196,35.3,35.8,,-4.8,184.4,189.2,-8.3,91.6,92.8,,,,,,,,,,,,,,,,,
2017/12,영풍제지,006740,종이와목재,196,39.4,35.1,0.1,-44.9,373.7,418.6,-5.5,183.4,180.9,15.3,15.3,,,45.2,,45.2,0.4,,,183.4,,,,,93.9,82.8
2018/12,영풍제지,006740,종이와목재,196,261.3,36.3,0.2,-134.2,383.0,517.2,-63.9,57.4,114.2,0.2,0.2,,1.2,27.2,,27.2,0.1,,,57.4,,,,,82.8,146.0
2019/12,영풍제지,006740,종이와목재,196,72.4,39.7,1.4,-70.2,761.0,831.2,-30.3,32.9,56.4,0.1,0.1,,,321.4,,321.4,,,,30.9,,,55.2,,146.0,117.9
2020/12,영풍제지,006740,종이와목재,196,115.9,41.2,2.8,-525.2,682.4,1207.6,493.7,525.7,25.1,4.0,4.0,,391.4,52.6,,52.6,,,,525.7,,,11.7,11.9,117.9,200.8
2021/12,영풍제지,006740,종이와목재,196,118.5,54.1,2.7,-205.9,531.7,737.6,0.2,15.0,7.8,,,,,36.0,,36.0,0.2,,,15.0,,,6.3,,200.8,113.7
2022/12(E),영풍제지,006740,종이와목재,196,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,영화금속,012280,자동차부품,36,70.0,31.9,1.7,-266.1,29.3,295.4,213.8,556.7,329.8,,,,,,,,,,,,,,,,,
2017/12,영화금속,012280,자동차부품,36,38.8,49.1,1.5,-430.1,20.9,451.0,365.4,574.3,195.7,0.3,,1.9,,374.8,10.1,,1.9,240.0,,304.0,145.4,,3.0,,60.9,34.8
2018/12,영화금속,012280,자동차부품,36,67.6,64.5,1.3,-162.0,69.0,231.0,166.7,295.2,115.4,0.7,,,,220.7,,,0.7,66.4,,220.0,10.0,,33.7,10.0,34.8,106.5
2019/12,영화금속,012280,자동차부품,36,33.6,78.9,1.1,-43.2,15.8,58.9,-37.0,204.7,241.7,0.6,0.6,,,50.8,,50.8,0.7,40.0,89.5,74.1,96.4,,,,106.5,59.3
2020/12,영화금속,012280,자동차부품,36,69.7,83.7,0.8,-9.1,25.4,34.5,-24.3,210.3,234.6,18.6,18.6,,,13.3,,13.3,,209.7,,,155.0,,0.3,8.0,59.3,90.8
2021/12,영화금속,012280,자동차부품,36,-112.6,82.1,,-75.7,17.5,93.3,159.1,460.1,293.4,8.5,8.5,,,61.3,,61.3,,265.2,99.3,45.8,214.9,,,1.9,90.8,61.5
2022/12(E),영화금속,012280,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,영흥,012160,철강,62,94.5,81.8,5.0,-69.4,34.8,104.2,17.8,1496.5,1453.5,,,,,,,,,,,,,,,,,
2017/12,영흥,012160,철강,62,-19.7,87.2,4.3,-61.6,10.9,72.6,20.5,1428.3,1392.8,8.0,8.0,,,53.2,,53.2,0.9,,,1428.3,,,1392.8,,91.5,29.5
2018/12,영흥,012160,철강,62,79.2,92.1,,-59.3,17.5,76.8,41.8,1102.5,1055.6,1.3,1.3,3.1,,61.0,,61.0,,,,1046.8,,,1055.6,,29.5,91.1
2019/12,영흥,012160,철강,62,-86.8,96.7,0.1,-94.2,27.8,122.0,144.7,1364.1,1213.9,1.0,1.0,,,70.2,,70.2,,1184.1,150.0,30.0,1206.1,,1.7,,91.1,55.3
2020/12,영흥,012160,철강,62,-81.7,124.2,14.2,-44.4,294.3,338.6,148.3,1501.9,1337.4,2.6,2.6,,,174.6,,174.6,3.2,1251.6,150.0,100.3,1323.3,3.3,3.8,,55.3,74.8
2021/12,영흥,012160,철강,62,-107.4,166.3,23.9,-296.2,88.3,384.5,446.4,2820.2,2361.5,2.8,2.8,0.7,,122.4,,122.4,0.1,2238.5,310.0,267.0,2243.4,45.2,0.4,63.3,74.8,121.4
2022/12(E),영흥,012160,철강,62,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,우신시스템,017370,자동차부품,36,188.1,71.0,0.6,-52.9,115.4,173.9,-16.9,234.8,225.2,,,,,,,,,,,,,,,,,
2017/12,우신시스템,017370,자동차부품,36,52.7,80.7,0.9,-369.3,133.9,508.6,384.3,469.5,47.7,99.5,99.5,1.7,,417.1,,417.1,0.7,194.6,40.0,234.0,,,,9.8,161.4,223.6
2018/12,우신시스템,017370,자동차부품,36,-235.7,99.3,1.3,-29.0,62.7,95.4,164.7,342.1,138.6,24.0,24.0,,,61.2,,61.2,,100.0,,242.1,,40.3,,,223.6,119.7
2019/12,우신시스템,017370,자동차부품,36,255.3,107.6,2.1,-76.9,78.6,155.4,-77.5,188.7,264.5,70.6,70.6,,,102.5,,102.5,0.6,,,188.7,36.0,,,4.3,119.7,229.4
2020/12,우신시스템,017370,자동차부품,36,130.9,111.2,3.0,-192.4,17.7,210.2,274.1,378.0,104.0,1.4,1.4,,,118.5,,118.5,3.0,206.0,,172.0,,,,4.7,229.4,420.6
2021/12,우신시스템,017370,자동차부품,36,301.6,108.1,4.5,-32.6,356.4,389.0,3.5,2941.6,2938.1,1.9,1.9,,,52.6,,52.6,0.5,2771.4,,148.8,2783.4,,,,420.6,700.5
2022/12(E),우신시스템,017370,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,우진아이엔에스,010400,건설,42,76.3,5.7,,-95.5,141.7,237.1,-3.1,,,,,,,,,,,,,,,,,,,
2017/12,우진아이엔에스,010400,건설,42,-13.6,5.4,,20.1,221.1,200.9,-11.6,9.7,,0.9,0.9,0.2,,14.5,,14.5,1.3,,,,,,,,97.0,85.5
2018/12,우진아이엔에스,010400,건설,42,199.3,5.9,,-163.9,160.1,324.0,181.7,206.6,,0.1,0.1,,,27.0,,27.0,,,,,,,,,85.5,305.4
2019/12,우진아이엔에스,010400,건설,42,-39.0,17.5,,-48.2,528.5,576.7,-52.8,,22.3,0.1,0.1,1.8,,16.3,,16.3,,,,,,,,11.6,305.4,165.2
2020/12,우진아이엔에스,010400,건설,42,151.9,18.1,,30.2,512.8,482.6,-82.1,5.0,68.4,0.1,0.1,0.8,,5.3,,5.3,1.9,5.0,,,,,,58.4,165.2,262.6
2021/12,우진아이엔에스,010400,건설,42,-54.3,17.9,0.2,-68.1,734.1,802.2,-16.6,,10.0,,,,,3.1,,3.1,,,,,,,,,262.6,123.8
2022/12(E),우진아이엔에스,010400,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,웅진,016880,복합기업,191,163.2,38.2,14.4,1588.6,2471.9,965.7,-1145.9,551.5,1620.9,,,,,,,,,,,,,,,,,
2017/12,웅진,016880,복합기업,191,148.1,26.0,11.1,-1302.0,49.7,1429.7,506.9,2592.3,2039.3,6.7,6.7,14.9,,49.1,,49.1,20.4,1992.5,599.1,,2014.0,,,,1183.1,533.4
2018/12,웅진,016880,복합기업,191,-567.0,24.7,12.7,834.1,1133.4,161.7,-450.6,1081.9,1467.5,14.7,14.7,,,26.0,,26.0,12.0,632.2,449.4,,353.8,900.0,,,533.4,346.9
2019/12,웅진,016880,복합기업,191,226.5,293.0,115.3,-13882.9,3573.7,18175.8,15335.7,21736.8,6138.4,39.9,39.9,,,13.9,,13.9,184.4,3587.2,7038.9,11110.0,2768.9,1450.0,980.9,,346.9,2025.3
2020/12,웅진,016880,복합기업,191,708.9,414.1,153.1,14999.9,15966.5,977.4,-16727.8,3498.2,19765.6,1.8,1.8,57.0,,32.1,,32.1,226.5,1804.5,,1000.0,3053.8,6012.9,,,2026.0,1004.8
2021/12,웅진,016880,복합기업,191,1095.4,425.8,182.0,-640.2,1194.1,1879.5,-894.1,2962.4,3670.9,401.2,401.2,,,44.1,,44.1,333.3,934.6,998.0,1002.4,1084.6,100.0,,53.8,1004.8,563.7
2022/12(E),웅진,016880,복합기업,191,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,웅진씽크빅,095720,교육서비스,201,656.2,99.0,201.3,-113.5,68.5,188.4,-35.9,1100.0,1100.0,,,,,,,,,,,,,,,,,
2017/12,웅진씽크빅,095720,교육서비스,201,598.6,101.9,159.9,-101.9,111.6,225.8,-270.4,,242.2,0.6,0.6,43.8,,28.1,,28.1,131.3,,,,200.0,,,42.2,745.5,970.2
2018/12,웅진씽크빅,095720,교육서비스,201,382.8,81.9,135.1,-720.2,55.8,785.7,866.3,950.0,,1.4,1.4,,,15.8,,15.8,163.8,950.0,,,,,,,970.2,1499.7
2019/12,웅진씽크빅,095720,교육서비스,201,517.2,292.5,133.0,-16313.0,1992.8,18751.6,16226.9,19073.5,2432.0,82.5,82.5,,,26.7,,26.7,195.3,2350.0,5000.0,10846.0,1210.0,,980.9,,1499.7,1931.6
2020/12,웅진씽크빅,095720,교육서비스,201,499.0,321.4,137.2,14867.4,15696.0,837.6,-16485.4,419.3,16352.2,1.5,1.5,22.8,,23.0,,23.0,221.5,200.0,,,180.0,,,50.0,1931.6,813.3
2021/12,웅진씽크빅,095720,교육서비스,201,947.2,338.5,169.8,-532.3,974.7,1523.8,-781.2,634.6,1260.2,400.5,400.5,,,40.3,,40.3,326.9,634.6,,,934.6,,,53.8,813.3,448.0
2022/12(E),웅진씽크빅,095720,교육서비스,201,774.0,,,-336.5,,,-312.0,,,,,,,,,,,,,,,,,,,
2016/12,원림,005820,포장재,173,43.4,9.1,,56.6,214.2,157.7,-24.9,,15.0,,,,,,,,,,,,,,,,,
2017/12,원림,005820,포장재,173,11.7,10.2,,-99.5,281.5,381.0,5.2,20.0,,2.1,2.1,3.9,0.5,41.3,,41.3,,20.0,,,,,,,138.6,55.9
2018/12,원림,005820,포장재,173,-24.4,15.4,,-3.8,260.4,264.2,9.8,24.0,4.3,,,,,18.4,,18.4,,9.0,,15.0,,4.3,,,55.9,37.5
2019/12,원림,005820,포장재,173,46.6,20.9,,-48.5,258.5,307.0,72.6,80.8,3.3,0.1,0.1,,,8.1,,8.1,,40.8,16.5,23.5,,,,,37.5,108.2
2020/12,원림,005820,포장재,173,125.7,22.7,,-76.3,460.4,536.7,-66.9,,57.0,0.5,0.5,,0.1,37.5,,37.5,,,,,33.1,20.0,,,108.2,91.9
2021/12,원림,005820,포장재,173,-22.1,23.9,,89.2,562.9,473.7,-58.1,,43.4,2.2,2.2,,0.3,8.7,,8.7,,,,,23.2,16.5,,0.1,91.9,101.0
2022/12(E),원림,005820,포장재,173,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,웰바이오텍,010600,식품,38,-23.7,5.6,,-19.1,0.6,19.8,31.3,31.3,,,,,,,,,,,,,,,,,,
2017/12,웰바이오텍,010600,식품,38,-40.2,5.7,0.5,-240.8,1.7,242.5,321.8,344.9,23.1,0.4,0.4,,,16.8,,16.8,32.1,,344.9,,16.6,,6.5,,30.8,85.1
2018/12,웰바이오텍,010600,식품,38,-92.7,5.9,7.9,-157.5,318.2,475.7,350.8,522.4,171.7,110.0,110.0,3.8,,13.9,,13.9,0.5,26.5,149.9,,171.3,,0.2,,85.1,185.0
2019/12,웰바이오텍,010600,식품,38,-77.3,21.3,6.2,-83.0,511.2,594.1,81.4,231.2,149.9,0.2,0.2,,,5.8,,5.8,55.2,26.2,157.7,3.0,47.4,78.8,,,185.0,106.6
2020/12,웰바이오텍,010600,식품,38,-57.0,25.1,3.6,-269.6,111.3,380.9,237.8,331.8,94.0,0.1,0.1,,,10.5,,10.5,2.3,15.6,312.2,3.0,10.5,60.6,1.6,,106.6,17.5
2021/12,웰바이오텍,010600,식품,38,7.1,14.2,8.7,79.4,240.4,161.0,137.0,407.6,270.6,,,,,5.7,,5.7,2.0,78.7,318.9,10.0,95.0,161.5,,,17.5,39.1
2022/12(E),웰바이오텍,010600,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,유니드,014830,화학,140,1829.2,374.2,8.5,-963.0,709.4,1672.4,-426.3,550.7,879.2,,,,,,,,,,,,,,,,,
2017/12,유니드,014830,화학,140,-189.9,367.0,8.0,-899.2,938.8,1838.0,775.7,1126.0,252.5,129.9,129.9,1.9,,1004.9,,1004.9,1.5,,,1126.0,105.2,,25.1,,1271.6,914.9
2018/12,유니드,014830,화학,140,549.5,467.2,7.8,-483.1,634.9,1118.0,-238.3,798.3,938.8,85.9,85.9,1.6,,732.0,,732.0,1.0,294.3,,503.5,,,331.4,,914.9,745.9
2019/12,유니드,014830,화학,140,724.8,516.7,1.5,-150.4,540.1,690.4,-921.8,3698.8,4522.8,4.1,4.1,2.0,,457.8,,457.8,8.2,3458.8,,240.0,3862.3,,23.6,,745.9,413.6
2020/12,유니드,014830,화학,140,1579.0,529.0,2.0,-25.2,524.7,550.0,-978.6,2884.5,3756.5,9.7,9.7,2.4,,361.1,,361.1,40.7,2884.5,,,3219.9,,,49.6,413.6,983.4
2021/12,유니드,014830,화학,140,1217.7,524.3,2.7,-432.8,998.5,1431.2,-311.0,2505.6,2694.3,37.3,37.3,13.0,,647.4,,647.4,2.9,2465.6,,40.0,2154.7,,,,983.4,1523.1
2022/12(E),유니드,014830,화학,140,800.0,,,-415.0,,,60.0,,,,,,,,,,,,,,,,,,,
2016/12,유니온머티리얼,047400,자동차부품,36,93.5,60.1,0.7,-23.7,3.6,27.3,-69.5,,49.9,,,,,,,,,,,,,,,,,
2017/12,유니온머티리얼,047400,자동차부품,36,75.0,62.7,0.7,-57.5,12.7,70.2,-17.1,85.5,82.9,5.8,5.8,,,50.5,,50.5,2.6,85.5,,,,,,69.8,1.9,2.4
2018/12,유니온머티리얼,047400,자동차부품,36,-2.3,66.5,1.1,-104.7,4.8,109.4,121.4,167.0,18.3,0.7,0.7,,,94.0,,94.0,1.0,134.0,,33.0,,,,5.1,2.4,16.8
2019/12,유니온머티리얼,047400,자동차부품,36,65.9,47.4,1.0,-281.9,6.1,288.0,223.3,270.6,22.5,2.4,2.4,2.1,,173.6,,173.6,0.3,30.0,,151.6,,,,,16.8,24.1
2020/12,유니온머티리얼,047400,자동차부품,36,58.2,48.9,1.0,-78.0,54.4,132.5,105.3,165.3,28.1,0.1,0.1,,,121.0,,121.0,5.9,34.0,,105.4,3.0,,,10.0,24.1,101.3
2021/12,유니온머티리얼,047400,자동차부품,36,33.3,70.7,0.8,19.7,64.3,44.6,-70.9,894.1,945.3,0.6,0.6,,,36.7,,36.7,2.4,894.1,,,917.7,,,,101.3,88.3
2022/12(E),유니온머티리얼,047400,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,유성기업,002920,자동차부품,36,315.2,204.6,,-300.3,1433.4,1733.7,-71.6,,32.5,,,,,,,,,,,,,,,,,
2017/12,유성기업,002920,자동차부품,36,209.0,199.8,,-135.8,734.3,870.1,-38.0,,,0.3,0.3,,,50.8,,50.8,,,,,,,,,184.9,219.2
2018/12,유성기업,002920,자동차부품,36,104.0,163.1,,-25.2,526.7,551.8,-36.2,,,22.6,22.6,,,91.9,,91.9,,,,,,,,,219.2,262.0
2019/12,유성기업,002920,자동차부품,36,308.9,143.4,,-222.9,606.6,829.5,-36.2,,3.3,1.2,1.2,,,118.1,,118.1,5.3,,,,,,,,262.0,311.6
2020/12,유성기업,002920,자동차부품,36,235.4,141.8,,-296.2,934.7,1230.9,46.1,114.0,5.8,2.0,2.0,,,311.1,,311.1,0.2,40.0,,74.0,,,,,311.6,296.7
2021/12,유성기업,002920,자동차부품,36,127.3,153.4,,-322.1,656.2,978.3,34.3,76.4,4.1,0.2,0.2,,,222.6,,222.6,,,,76.4,,,,,296.7,137.2
2022/12(E),유성기업,002920,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,유수홀딩스,000700,항공화물운송과물류,234,162.8,32.0,5.8,-251.1,43.0,321.1,-75.8,52.8,59.5,,,,,,,,,,,,,,,,,
2017/12,유수홀딩스,000700,항공화물운송과물류,234,287.3,37.2,43.5,-145.4,116.0,291.5,88.8,1093.5,932.8,2.1,2.1,,,39.4,,39.4,168.7,,,1032.8,,,932.8,,696.6,910.8
2018/12,유수홀딩스,000700,항공화물운송과물류,234,43.4,36.7,58.5,-0.1,146.5,166.2,77.1,279.5,133.5,1.6,1.6,,,13.5,,13.5,12.6,,,277.5,,,133.5,,910.8,1039.4
2019/12,유수홀딩스,000700,항공화물운송과물류,234,315.5,69.1,56.9,-47.5,51.8,113.6,-90.8,127.5,168.8,1.0,1.0,0.9,,84.8,,84.8,4.3,,,125.7,,,128.7,,1039.4,1224.0
2020/12,유수홀딩스,000700,항공화물운송과물류,234,257.2,65.8,55.7,1016.2,3271.9,2271.3,-1104.2,337.7,1384.3,3267.9,3267.9,,1375.7,11.0,,11.0,3.6,,,337.6,,,1341.0,,1224.0,1332.5
2021/12,유수홀딩스,000700,항공화물운송과물류,234,-108.9,58.2,18.4,571.3,590.0,32.5,-305.7,21.6,170.7,2.7,2.7,,,11.9,,11.9,1.8,,,21.6,,,18.0,98.3,1332.5,1547.3
2022/12(E),유수홀딩스,000700,항공화물운송과물류,234,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,율촌화학,008730,포장재,173,545.2,216.0,4.9,-230.5,129.9,360.4,-250.3,950.0,1076.3,,,,,,,,,,,,,,,,,
2017/12,율촌화학,008730,포장재,173,625.8,220.9,5.6,-776.5,660.9,1437.5,76.0,1490.0,1290.0,1.1,1.1,3.5,,698.6,,698.6,18.2,1070.0,,420.0,590.0,700.0,,,171.1,95.9
2018/12,율촌화학,008730,포장재,173,207.1,222.2,5.3,-406.4,139.7,546.1,225.0,1950.0,1601.0,0.3,0.3,,,517.1,,517.1,1.6,1710.0,,240.0,1579.1,,,,95.9,123.6
2019/12,율촌화학,008730,포장재,173,394.6,262.5,7.1,-196.4,2713.7,2910.1,-152.3,1438.0,1466.2,0.1,0.1,,,261.3,,261.3,1.5,640.1,797.9,,1410.1,,,,123.6,169.8
2020/12,율촌화학,008730,포장재,173,584.0,253.5,19.1,-174.3,3180.5,3354.8,-241.3,467.3,584.6,4.5,4.5,,,207.1,,207.1,1.3,467.3,,,530.2,,,,169.8,331.0
2021/12,율촌화학,008730,포장재,173,338.8,312.7,21.0,-753.0,2725.7,3478.7,365.2,1635.7,1146.5,1.1,1.1,,,383.2,,383.2,0.9,727.7,798.0,110.0,851.6,,,,331.0,293.2
2022/12(E),율촌화학,008730,포장재,173,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,이구산업,025820,비철금속,53,83.4,46.8,,20.0,88.4,69.2,-109.2,3540.8,3650.0,,,,,,,,,,,,,,,,,
2017/12,이구산업,025820,비철금속,53,-22.5,46.5,,155.3,247.8,92.5,-121.6,3677.8,3782.7,233.1,233.1,,,54.7,,54.7,6.6,3657.8,,20.0,3685.7,,,,13.1,24.2
2018/12,이구산업,025820,비철금속,53,-6.4,48.5,,-30.9,17.3,48.2,27.0,3156.0,3102.3,10.0,10.0,,,47.6,,47.6,,3139.0,,17.0,3091.9,,,,24.2,13.8
2019/12,이구산업,025820,비철금속,53,57.4,50.9,,-24.3,7.9,32.2,-37.7,2793.5,2831.2,0.7,0.7,,,30.2,,30.2,,2783.8,,9.7,2830.7,,,,13.8,9.1
