period,shareName,shareCode,marketName,marketCode,operatingCashFlow,depreciation,amortization,investingCashFlow,investingCashFlowIn,investingCashFlowOut,financingCashFlow,financingCashFlowIn,financingCashFlowOut,decreaseInTangibleAssets,decreaseInOtherTangibleAssets,decreaseInIntangibleAssets,increaseInInvestmentRealEstate,increaseInTangibleAssets,increaseInRealEstate,increaseInOtherTangibleAssets,increaseInIntangibleAssets,increaseInShortTermBorrowings,increaseInDebt,increaseInLongTermBorrowings,decreaseInShortTermBorrowings,decreaseInDebt,decreaseInLongTermBorrowings,acquisitionOfTreasuryStock,beginningOfTermCashAndCashEquivalents,endOfTermCashAndCashEquivalents
2020/09,마이크로프랜드,147760,반도체와반도체장비,202,28.5,7.0,0.2,-3.7,-0.4,3.3,1.6,,-1.6,,,,,,,,,,,,,,,,,
2020/12,마이크로프랜드,147760,반도체와반도체장비,202,22.6,6.8,0.2,-7.9,0.4,8.3,-3.5,,3.5,0.4,0.4,,,8.3,,8.3,,,,,0.3,,,,163.4,174.5
2021/03,마이크로프랜드,147760,반도체와반도체장비,202,30.4,7.8,0.2,-2.3,0.5,2.8,-17.9,,17.9,0.5,0.5,,,2.6,,2.6,0.2,,,,17.0,,,,174.5,184.8
2021/06,마이크로프랜드,147760,반도체와반도체장비,202,28.3,8.7,0.2,-92.7,-0.1,92.6,-0.8,,0.8,-0.1,-0.1,,,22.7,,22.7,,,,,,,,,184.8,119.7
2021/09,마이크로프랜드,147760,반도체와반도체장비,202,31.4,8.7,0.2,-18.0,0.2,18.2,-0.8,,0.8,0.2,0.2,,,18.1,,18.1,,,,,,,,,119.7,132.0
2021/12,마이크로프랜드,147760,반도체와반도체장비,202,11.1,9.6,0.2,-27.7,-0.2,27.5,-0.8,,0.8,-0.2,-0.2,,,28.0,,28.0,,,,,,,,,132.0,115.1
2022/03,마이크로프랜드,147760,반도체와반도체장비,202,-33.5,9.6,0.2,-13.9,0.3,14.2,-0.8,,0.8,,,,,14.2,,14.2,,,,,,,,,115.1,66.9
2022/06,마이크로프랜드,147760,반도체와반도체장비,202,-12.4,9.9,0.3,5.8,69.7,63.9,-0.6,,0.6,,,,,12.9,,12.9,1.2,,,,,,,,66.9,59.7
2022/09(E),마이크로프랜드,147760,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,엠브레인,169330,IT서비스,154,-11.6,3.1,1.6,-3.1,0.2,3.4,91.7,102.8,11.1,,,,,,,,,,,,,,,,,
2020/09,엠브레인,169330,IT서비스,154,4.0,3.2,1.5,-1.4,,1.4,-2.2,,2.2,,,,,,,,,,,,,,,,,
2020/12,엠브레인,169330,IT서비스,154,55.0,3.2,1.4,-1.2,0.5,1.7,-21.9,,2.2,0.5,0.5,,,1.2,,1.2,0.2,,,,,,,,135.9,167.2
2021/03,엠브레인,169330,IT서비스,154,-0.4,3.2,1.2,-7.0,-0.4,6.6,-2.2,,2.2,-0.4,-0.4,,,0.2,,0.2,0.7,,,,,,,,167.2,157.7
2021/06,엠브레인,169330,IT서비스,154,13.2,3.4,0.9,-4.2,,4.2,-2.2,,2.2,,,,,0.5,,0.5,3.5,,,,,,,,157.7,164.8
2021/09,엠브레인,169330,IT서비스,154,-3.6,3.3,1.0,-3.8,,3.8,-2.2,,2.2,,,,,0.7,,0.7,1.4,,,,,,,,164.8,155.2
2021/12,엠브레인,169330,IT서비스,154,72.6,3.5,1.1,-5.5,0.2,5.7,-27.5,,2.4,,,,,1.0,,1.0,4.5,,,,,,,,155.2,195.2
2022/03,엠브레인,169330,IT서비스,154,4.1,3.4,1.1,-2.4,,2.4,-2.4,,2.4,,,,,,,,1.2,,,,,,,,195.2,194.5
2022/06,엠브레인,169330,IT서비스,154,21.1,3.4,1.1,-9.5,,9.5,-2.4,,2.4,,,,,0.7,,0.7,8.6,,,,,,,,194.5,204.4
2022/09(E),엠브레인,169330,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,마크로젠,038290,생명과학도구및서비스,218,34.2,,,-62.9,72.2,135.1,66.1,1.9,-64.2,,,,,,,,,,,,,,,,,
2020/09,마크로젠,038290,생명과학도구및서비스,218,27.0,,,-62.8,188.9,251.7,384.4,507.1,122.7,,,,,,,,,,,,,,,,,
2020/12,마크로젠,038290,생명과학도구및서비스,218,189.8,126.0,9.5,7.2,268.7,261.6,-406.2,-491.5,-85.3,-0.1,-0.1,,54.2,-52.7,,-52.7,-4.2,,,-36.1,,,-108.1,21.6,487.2,282.7
2021/03,마크로젠,038290,생명과학도구및서비스,218,24.2,,,-58.2,82.1,140.3,-56.3,6.6,33.6,0.3,0.3,,,19.1,,19.1,0.3,,,,,,,26.6,282.7,191.1
2021/06,마크로젠,038290,생명과학도구및서비스,218,71.6,,,6.1,101.7,95.6,-3.0,0.3,3.3,0.1,0.1,,3.5,12.6,,12.6,0.6,,,,,,,,191.1,266.1
2021/09,마크로젠,038290,생명과학도구및서비스,218,-1.3,,,108.5,162.4,53.9,-2.6,4.7,7.3,,,,,22.5,,22.5,0.3,,,,,,,1.4,266.1,379.9
2021/12,마크로젠,038290,생명과학도구및서비스,218,117.4,100.7,6.0,-100.8,181.5,282.4,-3.5,,3.5,0.3,0.3,,2.3,35.8,,35.8,1.1,,,,,,,,379.9,387.4
2022/03,마크로젠,038290,생명과학도구및서비스,218,-45.0,,,-210.7,161.3,372.0,48.9,53.3,4.4,,,,,29.5,,29.5,1.2,,,,,,,,387.4,182.4
2022/06,마크로젠,038290,생명과학도구및서비스,218,26.1,,,162.0,271.5,109.5,-32.6,300.0,302.9,,,,,48.5,,48.5,1.1,,,300.0,,,300.0,,182.4,331.4
2022/09(E),마크로젠,038290,생명과학도구및서비스,218,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,맘스터치,220630,"호텔,레스토랑,레저",161,379.4,10.0,1.3,-649.7,-247.9,401.7,-4.1,1.0,5.1,,,,,,,,,,,,,,,,,
2020/09,맘스터치,220630,"호텔,레스토랑,레저",161,45.2,10.2,1.2,44.1,608.4,565.5,-132.1,1.0,102.5,,,,,,,,,,,,,,,,,
2020/12,맘스터치,220630,"호텔,레스토랑,레저",161,72.5,10.0,1.3,189.4,352.7,167.1,-251.1,2.0,253.0,1.2,1.2,,,6.6,,6.6,3.6,,,2.0,,,,251.3,65.9,74.9
2021/03,맘스터치,220630,"호텔,레스토랑,레저",161,25.7,9.2,1.3,79.4,341.6,262.2,30.0,72.0,42.0,0.4,0.4,,,6.2,,6.2,26.6,,,2.0,,,,38.3,74.9,210.2
2021/06,맘스터치,220630,"호텔,레스토랑,레저",161,-9.6,9.4,1.4,181.4,103.1,-78.1,-155.1,-72.0,82.9,,,,,7.5,,7.5,-20.2,,,-2.0,,,,77.7,210.2,226.8
2021/09,맘스터치,220630,"호텔,레스토랑,레저",161,83.7,9.4,1.1,-61.0,31.0,92.2,-13.1,,13.4,1.2,1.2,,,10.0,,10.0,-1.3,,,,,,4.9,4.3,226.8,229.7
2021/12,맘스터치,220630,"호텔,레스토랑,레저",161,168.8,12.2,1.5,165.9,892.1,726.5,-98.3,,97.5,-1.2,-1.2,,,6.4,,6.4,2.5,,,,,,,95.8,229.7,473.0
2022/03(E),맘스터치,220630,"호텔,레스토랑,레저",161,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,매일유업,267980,식품,38,12.4,82.4,4.7,-492.9,-57.5,435.4,571.5,697.9,63.7,,,,,,,,,,,,,,,,,
2020/09,매일유업,267980,식품,38,235.2,83.7,4.6,24.8,267.8,243.1,-344.7,,344.7,,,,,,,,,,,,,,,,,
2020/12,매일유업,267980,식품,38,329.3,89.2,4.9,-297.7,-245.9,51.8,-34.6,,34.6,0.9,0.9,,,144.5,,144.5,34.9,,,,-0.1,,,23.8,708.4,688.1
2021/03,매일유업,267980,식품,38,217.8,92.3,5.0,-154.3,157.5,311.8,-8.2,9.9,18.1,0.7,0.7,,,243.5,,243.5,8.1,9.9,,,,,,10.6,688.1,759.9
2021/06,매일유업,267980,식품,38,81.6,92.8,5.0,-1027.8,105.3,1133.1,1613.1,1994.5,320.4,0.5,0.5,,,111.5,,111.5,6.0,0.1,1994.3,,10.1,,,,759.9,1403.8
2021/09,매일유업,267980,식품,38,204.7,94.1,5.0,-232.9,451.0,683.9,-54.2,0.5,54.7,0.6,0.6,,,105.0,,105.0,3.4,0.5,,,0.5,,,41.7,1403.8,1322.4
2021/12,매일유업,267980,식품,38,502.5,90.8,5.0,-516.7,-33.1,483.6,-117.9,-10.5,107.4,0.9,0.9,,,76.6,,76.6,5.7,-10.5,,,-10.5,,,107.2,1322.4,1201.2
2022/03,매일유업,267980,식품,38,128.3,89.7,5.1,5.0,303.7,298.7,2.6,10.0,7.4,0.2,0.2,,,116.3,,116.3,5.4,,,,,,,,1201.2,1338.8
2022/06,매일유업,267980,식품,38,30.2,90.2,4.9,-740.6,130.0,870.7,-199.2,,110.5,0.8,0.8,,,90.2,,90.2,18.3,,,,,,,99.6,1338.8,430.7
2022/09(E),매일유업,267980,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,매일홀딩스,005990,식품,38,83.9,260.9,11.2,-603.0,79.2,682.2,547.0,731.7,123.4,,,,,,,,,,,,,,,,,
2020/09,매일홀딩스,005990,식품,38,290.7,224.2,5.5,5.1,368.8,363.7,-406.6,57.5,464.2,,,,,,,,,,,,,,,,,
2020/12,매일홀딩스,005990,식품,38,300.4,51.5,5.6,-241.2,-6.5,234.7,-59.6,106.3,165.8,4.6,4.6,-1.0,,187.1,,187.1,32.0,106.3,,,62.6,,,23.8,852.2,834.6
2021/03,매일홀딩스,005990,식품,38,267.7,268.8,5.6,-187.7,327.5,515.2,12.6,59.9,47.3,5.8,5.8,,,270.4,,270.4,8.1,59.9,,,,,,12.8,834.6,943.8
2021/06,매일홀딩스,005990,식품,38,148.0,26.3,5.8,-1139.6,364.4,1504.0,1624.2,2051.2,367.7,-4.2,-4.2,,,149.5,,149.5,1.7,56.8,1994.3,,23.3,,,,943.8,1553.4
2021/09,매일홀딩스,005990,식품,38,244.3,140.4,-9.4,-168.1,697.7,865.8,-108.7,10.5,119.2,6.2,6.2,,0.2,145.8,,145.8,2.3,10.5,,,18.5,,,43.2,1553.4,1521.8
2021/12,매일홀딩스,005990,식품,38,555.7,154.2,21.4,-515.6,643.6,1159.2,-189.1,1.9,191.0,-3.0,-3.0,,,123.8,,123.8,12.5,1.9,,,43.8,,,113.5,1521.8,1383.6
2022/03,매일홀딩스,005990,식품,38,180.6,144.0,6.1,-24.3,480.7,505.0,-18.3,10.0,28.3,0.5,0.5,,,237.9,,237.9,5.9,,,,15.7,,,10.0,1383.6,1523.4
2022/06,매일홀딩스,005990,식품,38,197.5,145.6,6.3,-832.1,193.9,1026.0,-264.3,-0.1,185.8,-0.1,-0.1,,80.1,43.1,,43.1,19.0,,,,10.0,,,99.6,1523.4,626.0
2022/09(E),매일홀딩스,005990,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,매커스,093520,전자장비와기기,197,33.1,0.7,0.0,-10.0,,10.0,-33.4,36.8,57.4,,,,,,,,,,,,,,,,,
2020/09,매커스,093520,전자장비와기기,197,110.5,0.6,,-9.0,,9.1,-0.4,93.2,93.6,,,,,,,,,,,,,,,,,
2020/12,매커스,093520,전자장비와기기,197,-85.5,0.6,,-17.0,,17.0,-30.4,30.0,60.4,,,,,0.1,,,,30.0,,,60.0,,,,226.4,94.1
2021/03,매커스,093520,전자장비와기기,197,-30.8,0.6,,0.1,0.1,,82.4,145.2,62.8,,,,,,,,,145.2,,,62.4,,,,94.1,145.9
2021/06,매커스,093520,전자장비와기기,197,268.5,0.6,,1.9,5.1,3.1,-110.7,51.0,149.7,,,,,0.1,,,,51.0,,,149.3,,,,145.9,305.8
2021/09,매커스,093520,전자장비와기기,197,95.8,0.6,,-14.9,1.4,16.3,-0.4,,0.4,,,,,,,,,,,,,,,,305.8,386.6
2021/12,매커스,093520,전자장비와기기,197,-191.6,0.6,,56.3,56.4,0.1,-0.4,101.4,101.8,,,,,0.1,,,,101.4,,,101.4,,,,386.6,250.4
2022/03,매커스,093520,전자장비와기기,197,99.2,0.8,,-12.9,11.5,24.4,-0.4,,0.4,0.1,,,,2.8,,,,,,,,,,,250.4,336.3
2022/06,매커스,093520,전자장비와기기,197,100.6,0.6,,-24.8,5.7,30.5,-14.6,30.0,30.2,0.1,,,,0.3,,,,30.0,,,30.0,,,,336.3,397.5
2022/09(E),매커스,093520,전자장비와기기,197,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/03,맥스트,377030,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,맥스트,377030,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,맥스트,377030,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,맥스트,377030,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/03,맥스트,377030,소프트웨어,33,-13.2,1.0,0.4,-0.2,,0.2,0.8,1.9,1.0,,,,,0.2,,,,,,,0.2,,,,37.8,25.1
2021/06,맥스트,377030,소프트웨어,33,-2.9,1.1,0.4,-0.3,0.4,0.7,-0.9,,0.9,,,,,0.7,,,,,,,,,,,25.1,21.1
2021/09,맥스트,377030,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,맥스트,377030,소프트웨어,33,-22.0,1.1,0.5,16.5,5.0,-11.6,6.1,7.0,0.9,,,,,6.1,,,2.5,,,,,,,,140.4,140.9
2022/03,맥스트,377030,소프트웨어,33,-14.1,1.4,0.5,-29.5,,29.5,-1.4,0.3,1.7,,,,,0.7,,,2.3,,,,0.6,,,,140.9,95.9
2022/06,맥스트,377030,소프트웨어,33,-26.3,1.5,0.5,-102.6,,102.6,364.6,365.8,1.2,,,,,0.8,,,1.6,,,,,,,,95.9,331.7
2022/09(E),맥스트,377030,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,머큐리,100590,통신장비,136,-28.5,4.0,,53.8,91.4,37.7,11.5,11.7,0.2,,,,,,,,,,,,,,,,,
2020/09,머큐리,100590,통신장비,136,-40.8,4.0,,1.2,80.6,79.5,34.3,34.5,0.2,,,,,,,,,,,,,,,,,
2020/12,머큐리,100590,통신장비,136,65.9,3.9,,-61.7,0.3,62.0,-23.1,-22.9,0.2,,,,,2.0,,2.0,,,,-22.9,,,,,239.8,220.7
2021/03,머큐리,100590,통신장비,136,25.2,3.9,,-73.0,20.4,93.4,12.8,13.1,0.2,0.1,0.1,,,3.4,,3.4,,,,13.1,,,,,220.7,185.7
2021/06,머큐리,100590,통신장비,136,-0.2,3.9,,-102.9,62.1,165.1,142.0,142.2,0.2,,,,,4.2,,4.2,,,150.0,-7.8,,,,,185.7,224.5
2021/09,머큐리,100590,통신장비,136,-40.1,3.9,,-2.0,50.4,52.4,17.3,17.5,0.2,,,,,1.8,,1.8,,,,17.5,,,,,224.5,199.7
2021/12,머큐리,100590,통신장비,136,-80.3,4.1,,87.1,192.2,105.1,34.9,90.1,55.2,,,,,4.3,,4.3,,,55.0,35.1,,55.0,,,199.7,241.4
2022/03,머큐리,100590,통신장비,136,-80.1,4.2,,-52.6,104.9,157.4,50.8,51.0,0.2,,,,,2.4,,2.4,,,,51.0,,,,,241.4,159.5
2022/06,머큐리,100590,통신장비,136,-91.1,4.4,,27.4,51.7,24.3,-55.5,-15.0,40.4,,,,,1.5,,1.5,,,,-15.0,,40.0,,,159.5,40.4
2022/09(E),머큐리,100590,통신장비,136,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,멀티캠퍼스,067280,교육서비스,201,144.4,33.6,16.3,-41.5,45.5,87.3,-63.7,,28.4,,,,,,,,,,,,,,,,,
2020/09,멀티캠퍼스,067280,교육서비스,201,68.6,33.4,16.5,-12.5,20.7,33.5,-24.4,,24.4,,,,,,,,,,,,,,,,,
2020/12,멀티캠퍼스,067280,교육서비스,201,75.0,33.5,16.4,-60.1,56.2,116.7,-17.2,12.4,29.6,,,,,0.1,,0.1,7.6,,,,,,,,232.5,226.2
2021/03,멀티캠퍼스,067280,교육서비스,201,60.2,33.3,17.3,-41.5,49.0,91.3,-24.2,,24.3,0.1,0.1,,,2.8,,2.8,7.2,,,,,,,,226.2,223.4
2021/06,멀티캠퍼스,067280,교육서비스,201,174.8,32.9,17.7,-112.0,1.8,114.0,-58.5,,28.8,,,,,-0.1,,-0.1,8.4,,,,,,,,223.4,227.6
2021/09,멀티캠퍼스,067280,교육서비스,201,5.8,32.3,18.1,-47.9,36.7,84.9,-23.7,,23.7,,,,,4.2,,4.2,7.8,,,,,,,,227.6,164.6
2021/12,멀티캠퍼스,067280,교육서비스,201,220.6,33.2,17.6,-72.1,309.5,383.1,-29.2,,29.2,0.1,0.1,,,3.5,,3.5,10.6,,,,,,,,164.6,283.4
2022/03,멀티캠퍼스,067280,교육서비스,201,62.7,33.8,17.5,-104.9,52.5,158.3,-21.2,,21.2,,,,,0.6,,0.6,4.4,,,,,,,,283.4,221.3
2022/06,멀티캠퍼스,067280,교육서비스,201,103.2,33.7,18.3,-5.6,2.6,9.6,-65.1,,29.5,,,,,1.6,,1.6,6.7,,,,,,,,221.3,259.1
2022/09(E),멀티캠퍼스,067280,교육서비스,201,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,메가스터디,072870,교육서비스,201,39.0,34.7,6.7,57.2,436.8,379.6,-61.1,,21.9,,,,,,,,,,,,,,,,,
2020/09,메가스터디,072870,교육서비스,201,62.7,32.2,6.8,162.5,578.2,415.7,-12.7,8.8,21.5,,,,,,,,,,,,,,,,,
2020/12,메가스터디,072870,교육서비스,201,71.8,33.3,10.1,-26.0,-242.2,-216.2,-32.2,,32.2,-0.1,-0.1,,,4.0,,4.0,-1.1,,,,,,,,1057.1,1070.6
2021/03,메가스터디,072870,교육서비스,201,130.8,30.6,8.5,-0.6,306.6,307.2,-20.6,,19.3,,,,,2.2,,2.2,,,,,,,,,1070.6,1180.2
2021/06,메가스터디,072870,교육서비스,201,50.2,31.6,8.2,-317.6,285.6,603.2,-101.7,,18.5,0.1,0.1,,37.5,6.4,,6.4,1.9,,,,,,,,1180.2,811.2
2021/09,메가스터디,072870,교육서비스,201,18.4,31.1,7.7,-2.3,361.7,364.0,-49.7,4.2,22.4,,,,,4.7,,4.7,0.6,,,0.2,,,,,811.2,777.6
2021/12,메가스터디,072870,교육서비스,201,101.2,30.1,6.9,265.3,368.6,103.3,-5.1,,20.8,0.3,0.3,,16.0,18.1,,18.1,1.8,,,,,,,,777.6,1139.0
2022/03,메가스터디,072870,교육서비스,201,95.0,29.1,6.7,-87.6,130.7,218.3,-14.9,4.0,18.9,,,,,4.5,,4.5,0.9,,,,,,,,1139.0,1131.5
2022/06,메가스터디,072870,교육서비스,201,25.4,29.5,6.8,212.4,590.5,378.1,-108.7,4.0,22.1,,,,,5.0,,5.0,2.3,,,,,,,3.5,1131.5,1260.6
2022/09(E),메가스터디,072870,교육서비스,201,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,메가스터디교육,215200,교육서비스,201,20.1,100.8,26.5,151.7,195.0,43.3,-173.3,47.8,93.0,,,,,,,,,,,,,,,,,
2020/09,메가스터디교육,215200,교육서비스,201,126.3,110.3,32.1,-56.0,74.9,130.8,-84.0,338.3,422.3,,,,,,,,,,,,,,,,,
2020/12,메가스터디교육,215200,교육서비스,201,744.8,107.8,33.3,-209.8,224.7,434.5,-8.5,-266.8,-258.3,3.1,3.1,,,46.7,,46.7,184.4,-280.4,,,-280.5,,,-36.5,64.8,587.5
2021/03,메가스터디교육,215200,교육서비스,201,542.4,109.5,42.2,-566.0,164.7,730.7,-44.0,24.4,68.4,0.4,0.4,4.0,,45.5,,45.5,14.1,22.0,,,2.3,,,,587.5,519.9
2021/06,메가스터디교육,215200,교육서비스,201,177.4,108.9,42.5,-90.1,545.0,635.2,-155.0,11.1,77.8,0.6,0.6,-4.0,,31.6,,31.6,18.5,2.1,,5.0,12.8,,,,519.9,452.2
2021/09,메가스터디교육,215200,교육서비스,201,349.9,109.6,43.6,-192.3,411.6,603.9,-45.9,23.6,69.4,,,,,54.5,,54.5,22.9,3.0,,,1.6,,0.1,,452.2,564.0
2021/12,메가스터디교육,215200,교육서비스,201,854.3,114.1,45.6,-224.9,997.0,1221.9,-71.1,110.7,181.8,-0.4,-0.4,4.0,,143.5,,143.5,28.4,112.9,,,107.6,,2.0,,564.0,1122.3
2022/03,메가스터디교육,215200,교육서비스,201,508.4,123.0,49.7,-351.7,593.7,945.4,-67.2,28.3,95.5,,,,,140.7,,140.7,41.6,27.6,,,23.4,,,,1122.3,1211.8
2022/06,메가스터디교육,215200,교육서비스,201,106.3,126.4,50.3,292.6,717.7,425.1,-305.2,33.4,103.0,,,,,152.3,,152.3,35.3,34.1,,,27.2,,,,1211.8,1305.5
2022/09(E),메가스터디교육,215200,교육서비스,201,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,메가엠디,133750,교육서비스,201,-8.0,26.3,3.9,24.7,70.6,45.8,-30.5,,19.7,,,,,,,,,,,,,,,,,
2020/09,메가엠디,133750,교육서비스,201,52.2,25.4,-7.1,73.4,107.3,34.0,-9.9,9.3,19.2,,,,,,,,,,,,,,,,,
2020/12,메가엠디,133750,교육서비스,201,64.2,23.2,19.8,14.1,19.0,4.9,-18.2,-0.5,17.6,,,,,3.3,,3.3,,-0.5,,,,,,,290.2,350.3
2021/03,메가엠디,133750,교육서비스,201,88.5,23.3,7.2,-96.8,37.9,134.7,-17.1,,17.1,,,,,1.4,,1.4,,,,,,,,,350.3,324.9
2021/06,메가엠디,133750,교육서비스,201,5.3,23.5,7.0,-81.2,45.4,126.6,-39.3,,17.2,0.1,0.1,,,2.8,,2.8,0.2,,,,,,,,324.9,209.7
2021/09,메가엠디,133750,교육서비스,201,8.3,11.4,6.5,50.1,113.4,63.3,-16.9,0.2,17.1,,,,,6.9,,6.9,0.2,0.2,,,,,,,209.7,251.2
2021/12,메가엠디,133750,교육서비스,201,77.3,33.2,5.6,-0.7,83.3,84.0,-17.0,,17.0,0.3,0.3,,,10.2,,10.2,,-0.2,,0.2,,,,,251.2,310.8
2022/03,메가엠디,133750,교육서비스,201,42.2,21.1,5.2,-128.6,31.9,160.5,-16.8,,16.8,,,,,4.1,,4.1,0.2,,,,,,,,310.8,207.6
2022/06,메가엠디,133750,교육서비스,201,-5.3,21.6,5.3,-72.0,117.2,189.1,-50.2,,17.1,,,,,4.1,,4.1,1.1,,,,,,,,207.6,80.1
2022/09(E),메가엠디,133750,교육서비스,201,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,메드팩토,235980,제약,35,-62.2,3.2,0.3,67.0,313.3,246.3,1.2,2.1,0.9,,,,,,,,,,,,,,,,,
2020/09,메드팩토,235980,제약,35,-82.5,3.3,0.3,94.3,284.6,190.3,-0.9,,0.9,,,,,,,,,,,,,,,,,
2020/12,메드팩토,235980,제약,35,-54.3,3.5,0.3,65.5,217.3,151.8,-0.7,0.6,1.3,,,,,2.0,,2.0,0.6,,,,,,,,18.1,26.9
2021/03,메드팩토,235980,제약,35,-54.3,3.8,0.4,-972.4,841.0,1813.4,1014.5,1015.6,1.2,,,,,3.3,,3.3,0.2,,700.0,,,,,,26.9,14.7
2021/06,메드팩토,235980,제약,35,-84.2,3.9,0.4,69.9,1287.1,1217.2,2.7,3.9,1.2,,,,,0.5,,0.5,0.4,,,,,,,,14.7,3.1
2021/09,메드팩토,235980,제약,35,-190.8,11.6,1.1,-848.5,3494.9,4343.4,1015.9,1019.6,3.6,,,,,5.7,,5.7,0.6,,700.0,,,,,,,3.6
2021/12,메드팩토,235980,제약,35,-60.7,4.1,0.4,70.8,1409.1,1338.3,-0.7,0.9,1.6,,,,,1.8,,1.8,0.9,0.4,,,0.4,,,,3.6,12.9
2022/03,메드팩토,235980,제약,35,-88.5,4.2,0.4,78.1,1461.0,1382.9,16.1,17.3,1.2,,,,,1.8,,1.8,0.5,,,,,,,,12.9,18.6
2022/06,메드팩토,235980,제약,35,-53.2,3.8,0.4,24.6,1781.7,1757.1,12.9,14.1,1.2,,,,,1.5,,1.5,,,,,,,,,18.6,3.0
2022/09(E),메드팩토,235980,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,메디아나,041920,건강관리장비와용품,211,-18.7,3.2,1.4,-3.6,20.7,24.3,-0.5,0.0,0.5,,,,,,,,,,,,,,,,,
2020/09,메디아나,041920,건강관리장비와용품,211,40.2,3.4,1.1,-5.2,10.5,15.7,-0.8,,0.8,,,,,,,,,,,,,,,,,
2020/12,메디아나,041920,건강관리장비와용품,211,54.3,3.5,1.1,-2.4,22.1,24.4,0.2,1.1,0.9,0.1,0.1,,,2.6,,2.6,,,,,,,,,174.5,217.0
2021/03,메디아나,041920,건강관리장비와용품,211,50.5,3.4,1.0,-17.4,16.6,34.1,-0.2,0.6,0.8,,,,,13.8,,13.8,,,,,,,,,217.0,255.4
2021/06,메디아나,041920,건강관리장비와용품,211,6.6,3.6,1.0,6.4,35.4,29.0,-3.2,1.9,0.8,0.1,0.1,,,-2.8,,-2.8,1.3,,,,,,,,255.4,261.9
2021/09,메디아나,041920,건강관리장비와용품,211,32.0,3.7,1.0,1.7,24.0,22.3,-1.1,-0.2,0.8,,,,,2.2,,2.2,,,,,,,,,261.9,302.8
2021/12,메디아나,041920,건강관리장비와용품,211,32.3,3.8,0.8,-5.0,38.4,43.4,-0.8,0.6,1.4,,,,,2.6,,2.6,0.5,,,,,,,0.3,302.8,324.2
2022/03,메디아나,041920,건강관리장비와용품,211,-4.1,3.7,0.8,-13.8,40.3,54.1,-0.4,0.5,0.9,,,,,2.0,,2.0,0.3,,,,,,,,324.2,309.7
2022/06,메디아나,041920,건강관리장비와용품,211,10.0,3.8,0.8,-10.1,51.7,61.8,-5.1,,0.9,,,,,0.3,,0.3,-0.3,,,,,,,,309.7,313.3
2022/09(E),메디아나,041920,건강관리장비와용품,211,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,메디앙스,014100,가정용품,174,6.9,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,메디앙스,014100,화장품,206,-50.9,-7.6,-2.4,3.4,3.4,,-1.6,2.7,4.3,,,,,,,,,,,,,,,,,
2020/12,메디앙스,014100,화장품,206,62.4,15.6,2.4,-5.2,-1.8,3.3,-12.8,12.7,25.5,-4.5,-4.5,,,2.0,,2.0,0.9,12.7,,,,,,,53.0,94.0
2021/03,메디앙스,014100,화장품,206,-12.0,3.8,0.6,20.1,17.8,0.3,14.4,26.7,12.4,,,,,0.2,,0.2,0.1,26.7,,,,,,,94.0,103.2
2021/06,메디앙스,014100,화장품,206,28.9,3.7,0.6,-18.2,-17.8,0.4,-14.2,-1.8,12.4,,,,,,,,0.4,-1.8,,,,,,,103.2,117.2
2021/09,메디앙스,014100,화장품,206,29.7,3.7,0.4,-1.4,,1.5,-31.4,-20.6,10.7,,,,,1.0,,1.0,0.2,-20.6,,,,,35.3,,117.2,118.3
2021/12,메디앙스,014100,화장품,206,38.7,4.2,0.6,-3.9,9.2,13.2,-22.6,-4.3,18.3,,,,,2.4,,2.4,1.7,-4.3,,,7.1,,-35.3,,118.3,132.0
2022/03,메디앙스,014100,화장품,206,-22.9,3.7,0.4,3.6,6.2,3.0,40.7,51.6,10.9,0.7,0.7,,,2.5,,2.5,,51.6,,,,,,,132.0,155.4
2022/06,메디앙스,014100,화장품,206,28.7,3.8,0.4,-4.8,-0.1,4.8,-68.2,-51.6,16.6,,,,,4.5,,4.5,0.3,-51.6,,,5.6,,,,155.4,114.5
2022/09(E),메디앙스,014100,화장품,206,,,,,,,,,,,,,,,,,,,,,,,,,,
