period,shareName,shareCode,marketName,marketCode,totalRevenue,costOfRevenue,grossProfit,operationExpense,operationIncome,interestIncome,interestExpense,otherNonOperationIncExp,earningBfTax,incomeTaxExpense,netIncome
2021/09,해태제과식품,101530,식품,38,1381.1,926.9,454.2,403.6,50.6,0.2,12.1,-33.8,4.2,1.3,2.9
2021/12(E),해태제과식품,101530,식품,38,,,,,,,,,,,
2020/06,핸즈코퍼레이션,143210,자동차부품,36,1181.1,1065.6,115.4,121.9,-6.5,24.5,15.8,-3.3,-1.1,-6.7,5.6
2020/09,핸즈코퍼레이션,143210,자동차부품,36,1545.0,1412.8,132.2,138.3,-6.1,29.2,33.8,-1.1,-11.7,-3.8,-7.9
2020/12,핸즈코퍼레이션,143210,자동차부품,36,1491.0,1434.2,56.7,154.1,-97.4,49.6,60.0,-20.0,-84.3,12.0,-96.3
2021/03,핸즈코퍼레이션,143210,자동차부품,36,1381.7,1310.2,71.5,166.6,-95.1,24.5,71.7,27.5,-149.4,-30.9,-118.6
2021/06,핸즈코퍼레이션,143210,자동차부품,36,1460.5,1413.8,46.6,170.5,-123.9,8.4,19.0,1.1,-175.7,-22.3,-153.4
2021/09,핸즈코퍼레이션,143210,자동차부품,36,1305.7,1231.5,74.2,165.2,-91.0,54.8,94.2,0.2,-151.2,-8.9,-142.2
2021/12(E),핸즈코퍼레이션,143210,자동차부품,36,,,,,,,,,,,
2020/06,현대건설기계,267270,기계,138,6684.2,5460.7,1223.5,804.0,419.5,127.4,238.2,-34.5,274.3,83.5,190.7
2020/09,현대건설기계,267270,기계,138,6241.4,5148.8,1092.6,829.8,262.7,169.9,286.5,6.2,152.4,99.1,53.2
2020/12,현대건설기계,267270,기계,138,4616.6,3721.4,895.2,809.8,85.4,43.5,164.3,-310.6,-346.0,-191.1,-170.6
2021/03,현대건설기계,267270,기계,138,9649.0,7851.8,1797.2,1000.2,797.0,175.7,186.9,-10.1,775.7,181.2,594.4
2021/06,현대건설기계,267270,기계,138,9525.7,7831.3,1694.4,987.2,707.2,153.9,145.1,163.7,879.7,224.2,655.4
2021/09,현대건설기계,267270,기계,138,8137.8,6758.8,1379.1,948.7,430.4,176.5,151.9,-9.6,445.4,113.1,332.3
2021/12,현대건설기계,267270,기계,138,5530.9,5075.2,455.7,783.1,-327.5,9.3,83.4,-122.7,-524.4,-40.0,-317.8
2022/03(E),현대건설기계,267270,기계,138,10790.0,,1810.0,,660.0,,,,620.0,,490.0
2020/06,현대건설,000720,건설,42,45441.5,42298.7,3142.8,1604.2,1538.6,244.9,417.0,-285.4,1083.6,389.3,694.3
2020/09,현대건설,000720,건설,42,40424.8,36940.8,3484.0,2085.6,1398.5,221.4,332.6,-121.3,1157.5,319.1,838.4
2020/12,현대건설,000720,건설,42,43253.6,40260.9,2992.7,2093.5,899.2,514.5,868.1,-1691.4,-1156.0,65.1,-1221.1
2021/03,현대건설,000720,건설,42,41495.7,37498.0,3997.7,1988.7,2009.0,831.3,348.8,281.5,2744.3,800.0,1944.3
2021/06,현대건설,000720,건설,42,43835.3,39655.4,4180.0,2770.3,1409.7,301.2,253.8,-121.1,1322.2,472.8,849.3
2021/09,현대건설,000720,건설,42,43519.5,39304.7,4214.8,2011.2,2203.6,641.3,202.1,-505.2,2129.9,646.1,1483.8
2021/12(E),현대건설,000720,건설,42,49796.9,,4805.0,,2345.3,,,,1867.1,,1370.3
2020/06,현대그린푸드,005440,가정용기기와용품,214,7857.9,6515.0,1342.8,1122.6,220.3,35.0,10.4,-12.9,335.8,81.5,254.3
2020/09,현대그린푸드,005440,가정용기기와용품,214,8081.3,6644.5,1436.9,1203.3,233.6,22.9,10.2,-13.8,335.4,92.3,243.1
2020/12,현대그린푸드,005440,가정용기기와용품,214,8098.6,6833.0,1265.6,1244.3,21.3,28.4,11.7,-170.1,-167.3,-74.3,-93.0
2021/03,현대그린푸드,005440,가정용기기와용품,214,8272.8,6799.2,1473.5,1251.1,222.4,79.1,14.9,29.9,474.0,108.1,365.9
2021/06,현대그린푸드,005440,가정용기기와용품,214,8596.4,7061.0,1535.3,1276.4,258.9,21.7,12.7,8.2,369.7,119.1,250.5
2021/09,현대그린푸드,005440,가정용기기와용품,214,8939.4,7444.1,1495.3,1355.0,140.3,33.7,19.0,39.3,419.7,99.6,320.1
2021/12(E),현대그린푸드,005440,가정용기기와용품,214,,,,,131.0,,,,,,
2020/06,현대글로비스,086280,항공화물운송과물류,234,32698.4,30318.7,2379.6,1073.5,1306.2,83.1,228.9,182.2,1402.5,251.5,1151.0
2020/09,현대글로비스,086280,항공화물운송과물류,234,36680.7,33787.8,2892.9,1279.0,1613.9,65.6,185.0,287.6,1864.7,242.3,1622.5
2020/12,현대글로비스,086280,항공화물운송과물류,234,48790.7,44484.9,4305.7,2553.7,1752.1,68.2,181.3,546.5,2179.1,496.0,1683.1
2021/03,현대글로비스,086280,항공화물운송과물류,234,50645.6,47783.7,2861.9,769.0,2092.8,114.4,179.8,-481.5,1683.1,387.2,1295.9
2021/06,현대글로비스,086280,항공화물운송과물류,234,54672.3,50982.1,3690.2,921.4,2768.8,67.9,173.4,-44.9,2701.3,558.1,2143.2
2021/09,현대글로비스,086280,항공화물운송과물류,234,54040.7,49952.5,4088.2,938.4,3149.8,73.7,181.6,-526.4,2562.5,731.7,1830.8
2021/12(E),현대글로비스,086280,항공화물운송과물류,234,54611.2,,4156.7,,2998.8,,,,2964.0,,2360.2
2020/06,현대두산인프라코어,042670,기계,138,19756.7,15685.0,4071.7,2529.0,1542.7,133.9,626.3,18.5,1064.6,283.9,780.6
2020/09,현대두산인프라코어,042670,기계,138,19283.8,14942.0,4341.8,2580.3,1761.4,317.9,811.7,2.0,1267.8,446.4,821.3
2020/12,현대두산인프라코어,042670,기계,138,-19252.0,-14718.4,-4533.6,-2063.8,-2469.8,-151.0,-229.4,-45.6,-2463.5,-647.8,502.5
2021/03,현대두산인프라코어,042670,기계,138,24868.9,19113.6,5755.3,2801.6,2953.8,518.3,833.5,-69.3,2855.6,982.6,1873.0
2021/06,현대두산인프라코어,042670,기계,138,12512.8,9847.4,2665.4,1573.9,1091.6,261.9,432.6,-28.4,883.8,272.8,1560.0
2021/09,현대두산인프라코어,042670,기계,138,9718.6,7965.9,1752.7,1415.9,336.9,377.4,366.2,-2.4,336.2,92.4,459.2
2021/12,현대두산인프라코어,042670,기계,138,10360.4,8614.5,1745.9,1627.7,118.1,146.4,339.8,-184.9,-456.6,-29.7,1786.2
2022/03(E),현대두산인프라코어,042670,기계,138,13070.0,,,,1055.0,,,,900.0,,730.0
2020/06,현대로템,064350,기계,138,6566.4,5927.6,638.8,382.9,255.9,22.1,151.5,208.0,334.0,89.4,244.7
2020/09,현대로템,064350,기계,138,6932.4,6205.4,727.1,415.7,311.4,30.1,193.4,-126.7,20.8,-24.9,45.7
2020/12,현대로템,064350,기계,138,7649.9,7116.7,533.2,396.6,136.6,21.5,111.7,-93.9,-47.7,-55.5,7.8
2021/03,현대로템,064350,기계,138,6533.8,5893.2,640.7,382.6,258.0,56.7,142.2,-108.8,63.0,11.1,51.9
2021/06,현대로템,064350,기계,138,7107.4,6573.8,533.6,376.0,157.6,22.8,129.9,100.1,150.0,6.7,143.3
2021/09,현대로템,064350,기계,138,7104.1,6644.0,460.2,380.9,79.2,41.9,77.3,25.7,69.0,6.7,62.3
2021/12,현대로템,064350,기계,138,7979.7,7086.3,893.5,586.2,307.3,24.7,247.9,-13.6,70.8,-185.8,256.6
2022/03(E),현대로템,064350,기계,138,6830.0,,,,205.0,,,,80.0,,110.0
2020/06,현대리바트,079430,가구,200,3528.6,2903.6,625.1,524.7,100.4,3.4,6.5,-6.9,90.5,22.7,67.8
2020/09,현대리바트,079430,가구,200,3219.6,2597.2,622.4,533.5,89.0,5.9,9.2,-0.7,84.9,17.2,67.7
2020/12,현대리바트,079430,가구,200,3404.1,2788.5,615.7,581.3,34.3,2.4,18.4,-1.0,17.4,-2.0,19.4
2021/03,현대리바트,079430,가구,200,3310.0,2651.1,658.9,560.6,98.3,14.5,12.6,-1.0,99.2,23.2,76.0
2021/06,현대리바트,079430,가구,200,3530.3,2872.2,658.1,607.5,50.6,4.7,10.9,-3.1,41.3,32.1,9.2
2021/09,현대리바트,079430,가구,200,3506.9,2862.3,644.6,604.4,40.2,16.1,8.8,-2.4,45.0,10.3,34.7
2021/12(E),현대리바트,079430,가구,200,3440.0,,674.0,,34.0,,,,27.0,,20.0
2020/06,현대모비스,012330,자동차부품,36,75354.7,66848.1,8506.6,6819.2,1687.4,1131.9,862.1,79.2,2597.9,250.9,2347.0
2020/09,현대모비스,012330,자동차부품,36,99915.7,86858.1,13057.6,7074.2,5983.4,851.6,950.6,-93.9,5482.2,1568.7,3913.5
2020/12,현대모비스,012330,자동차부품,36,106764.2,91856.0,14908.3,7885.1,7023.1,812.9,340.0,-1413.2,8081.3,2561.6,5519.7
2021/03,현대모비스,012330,자동차부품,36,98158.0,86163.6,11994.5,7091.0,4903.5,966.7,683.0,344.5,8245.7,2212.4,6033.3
2021/06,현대모비스,012330,자동차부품,36,102850.8,89689.1,13161.7,7526.0,5635.7,902.3,597.0,272.0,9241.4,2545.3,6696.1
2021/09,현대모비스,012330,자동차부품,36,99898.9,87125.2,12773.7,8197.7,4576.0,636.2,666.5,380.8,7245.5,1890.1,5355.4
2021/12,현대모비스,012330,자동차부품,36,116114.1,101398.6,14715.6,9429.6,5286.0,1075.9,562.3,252.3,7212.9,1673.0,5539.9
2022/03(E),현대모비스,012330,자동차부품,36,106776.0,,13365.3,,5364.0,,,,8236.0,,5617.0
2020/06,현대미포조선,010620,조선,215,7242.0,6879.3,362.7,241.5,121.2,710.3,637.6,-161.1,32.8,-0.1,32.8
2020/09,현대미포조선,010620,조선,215,6317.8,5810.7,507.1,218.7,288.4,450.9,363.3,-191.1,184.9,24.9,159.9
2020/12,현대미포조선,010620,조선,215,6587.5,6695.8,-108.3,270.7,-379.0,935.8,846.6,-664.1,-953.9,-227.6,-726.3
2021/03,현대미포조선,010620,조선,215,6846.6,6477.2,369.4,193.9,175.5,622.0,686.7,276.9,387.6,88.2,299.4
2021/06,현대미포조선,010620,조선,215,7226.5,8932.4,-1705.9,215.4,-1921.3,391.7,430.2,14.5,-1945.3,-475.7,-1469.5
2021/09,현대미포조선,010620,조선,215,6193.5,5631.6,561.9,219.4,342.6,560.1,1136.3,725.3,491.7,139.0,352.7
2021/12,현대미포조선,010620,조선,215,8605.5,9041.2,-435.7,334.3,-770.1,12.0,44.6,-229.1,-1031.8,-248.1,-783.7
2022/03(E),현대미포조선,010620,조선,215,8314.3,,440.0,,164.2,,,,109.8,,100.0
2020/06,현대백화점,069960,백화점과일반상점,198,5166.1,1629.7,3536.4,3455.1,81.3,54.0,83.3,46.3,199.3,51.8,147.5
2020/09,현대백화점,069960,백화점과일반상점,198,6623.5,2688.8,3934.7,3487.6,447.1,38.4,99.0,67.3,546.3,170.9,375.4
2020/12,현대백화점,069960,백화점과일반상점,198,6446.3,2826.7,3619.6,2938.3,681.3,35.4,120.2,-114.3,385.1,96.3,288.8
2021/03,현대백화점,069960,백화점과일반상점,198,6832.3,2588.7,4243.5,3593.6,650.0,87.2,115.3,55.7,773.9,215.4,558.5
2021/06,현대백화점,069960,백화점과일반상점,198,8637.8,3147.8,5490.0,4913.2,576.8,66.4,104.5,49.9,662.5,180.0,482.6
2021/09,현대백화점,069960,백화점과일반상점,198,9247.9,3153.8,6094.1,5619.0,475.1,100.1,107.0,34.7,876.7,247.1,629.5
2021/12(E),현대백화점,069960,백화점과일반상점,198,9586.2,,5897.5,,1010.4,,,,930.0,,783.7
2020/06,현대비앤지스틸,004560,비철금속,53,1622.9,1485.3,137.6,92.2,45.4,13.1,20.8,4.0,41.6,9.5,32.1
2020/09,현대비앤지스틸,004560,비철금속,53,1718.5,1510.3,208.2,92.9,115.3,12.2,17.3,-2.1,108.1,25.6,82.5
2020/12,현대비앤지스틸,004560,비철금속,53,1762.7,1535.6,227.0,97.9,129.1,25.2,26.2,-5.6,122.6,30.2,92.4
2021/03,현대비앤지스틸,004560,비철금속,53,1951.6,1618.9,332.6,109.1,223.5,19.2,25.5,9.4,226.6,53.4,173.2
2021/06,현대비앤지스틸,004560,비철금속,53,2168.1,1827.8,340.3,96.2,244.1,2.6,7.1,13.1,252.7,59.9,192.7
2021/09,현대비앤지스틸,004560,비철금속,53,2203.0,1872.0,331.0,117.8,213.2,23.9,32.8,62.1,266.4,83.3,183.1
2021/12,현대비앤지스틸,004560,비철금속,53,2234.4,1890.1,344.3,128.5,215.8,1.9,6.4,11.6,222.9,74.1,148.8
2022/03(E),현대비앤지스틸,004560,비철금속,53,,,,,,,,,,,
2020/08,현대약품,004310,제약,35,323.4,189.9,133.5,140.9,-7.3,0.3,4.2,1.9,-9.1,0.1,-9.2
2020/11,현대약품,004310,제약,35,332.7,184.2,148.5,151.1,-2.5,1.2,1.7,-0.5,-3.2,-3.7,0.5
2021/02,현대약품,004310,제약,35,304.2,184.8,119.4,129.9,-10.5,0.5,2.3,0.6,-10.3,-0.7,-9.6
2021/05,현대약품,004310,제약,35,373.0,217.5,155.5,150.6,4.9,2.4,2.6,0.7,4.8,0.4,4.4
2021/08,현대약품,004310,제약,35,382.8,225.5,157.3,135.2,22.1,0.3,2.6,-24.7,-4.3,-2.0,-2.3
2021/11,현대약품,004310,제약,35,338.0,207.1,131.0,163.1,-32.2,0.7,2.7,1.3,-30.4,-6.2,-24.2
2022/02(E),현대약품,004310,제약,35,,,,,,,,,,,
2020/06,현대에너지솔루션,322000,에너지장비및서비스,205,1088.1,974.9,113.2,97.2,16.0,33.4,30.9,-1.8,16.7,3.5,13.2
2020/09,현대에너지솔루션,322000,에너지장비및서비스,205,784.9,652.8,132.1,86.9,45.1,15.1,10.2,-185.5,-135.4,-73.4,-62.0
2020/12,현대에너지솔루션,322000,에너지장비및서비스,205,983.0,901.7,81.3,91.1,-9.8,45.1,27.5,-38.2,-30.4,-111.8,81.3
2021/03,현대에너지솔루션,322000,에너지장비및서비스,205,900.9,783.8,117.2,101.5,15.7,23.0,46.4,-1.6,-9.3,-6.5,-2.8
2021/06,현대에너지솔루션,322000,에너지장비및서비스,205,1463.3,1280.1,183.2,154.2,29.0,24.1,26.9,-2.9,23.4,-2.4,25.8
2021/09,현대에너지솔루션,322000,에너지장비및서비스,205,1496.6,1326.3,170.3,176.2,-5.8,26.7,89.7,-3.4,-72.3,5.9,-78.2
2021/12,현대에너지솔루션,322000,에너지장비및서비스,205,2070.8,1782.5,288.3,232.2,56.1,30.1,40.9,-51.1,-5.7,5.6,-11.4
2022/03(E),현대에너지솔루션,322000,에너지장비및서비스,205,,,,,,,,,,,
2020/06,현대엘리베이,017800,기계,138,4526.3,3454.1,1072.2,627.8,444.4,-136.3,75.9,197.5,440.3,77.4,362.8
2020/09,현대엘리베이,017800,기계,138,4559.9,3508.1,1051.8,671.1,380.7,129.7,39.7,22.0,502.7,107.2,395.5
2020/12,현대엘리베이,017800,기계,138,5038.5,3945.0,1093.5,647.0,446.4,87.3,81.7,-25.5,418.6,151.7,266.9
2021/03,현대엘리베이,017800,기계,138,4478.7,3637.2,841.5,592.3,249.2,35.6,81.3,26.8,228.9,95.2,133.7
2021/06,현대엘리베이,017800,기계,138,4867.2,3899.6,967.6,640.5,327.1,24.6,46.4,-227.2,84.7,49.1,35.6
2021/09,현대엘리베이,017800,기계,138,4673.8,3761.3,912.5,577.7,334.8,24.2,71.2,-35.7,252.9,66.1,186.8
2021/12(E),현대엘리베이,017800,기계,138,5200.0,,1040.0,,370.0,,,,350.0,,265.0
2020/06,현대오토에버,307950,IT서비스,154,3907.8,3453.0,454.8,189.5,265.2,9.2,10.1,-1.2,263.1,71.0,192.2
2020/09,현대오토에버,307950,IT서비스,154,3969.3,3533.3,436.0,212.5,223.5,8.4,10.0,-5.0,217.1,66.2,150.8
2020/12,현대오토에버,307950,IT서비스,154,4458.7,3966.3,492.4,227.1,265.3,5.4,9.5,-24.7,235.5,60.0,175.6
2021/03,현대오토에버,307950,IT서비스,154,3566.0,3238.6,327.4,212.4,115.0,8.4,8.9,9.8,123.7,34.2,89.5
2021/06,현대오토에버,307950,IT서비스,154,5146.6,4467.7,678.9,343.3,335.6,14.9,14.7,-4.1,331.0,100.2,230.8
2021/09,현대오토에버,307950,IT서비스,154,5534.9,4919.9,615.0,367.3,247.7,15.2,14.8,24.0,270.7,77.3,193.3
2021/12(E),현대오토에버,307950,IT서비스,154,6021.0,,634.5,,292.8,,,,401.5,,170.0
2020/06,현대위아,011210,자동차부품,36,12136.6,11956.7,179.9,565.6,-385.7,53.3,136.0,22.2,-548.6,-64.7,-483.9
2020/09,현대위아,011210,자동차부품,36,18394.1,17646.8,747.3,615.5,131.8,50.9,150.1,674.0,680.4,-23.2,703.7
2020/12,현대위아,011210,자동차부품,36,18914.2,17897.4,1016.7,888.6,128.1,53.1,152.5,-522.7,-581.7,-133.6,-448.0
2021/03,현대위아,011210,자동차부품,36,18547.6,17466.3,1081.3,807.1,274.2,58.0,150.2,117.7,306.4,81.5,224.9
2021/06,현대위아,011210,자동차부품,36,19801.0,18370.9,1430.1,978.5,451.6,49.5,141.7,58.6,494.4,111.0,383.4
2021/09,현대위아,011210,자동차부품,36,17701.0,16466.6,1234.5,922.4,312.1,60.9,134.9,125.3,379.0,211.8,167.1
2021/12(E),현대위아,011210,자동차부품,36,19267.9,,1229.5,,351.9,,,,359.7,,259.0
2020/06,현대일렉트릭,267260,전기장비,144,5355.1,4418.3,936.8,753.6,183.2,118.9,249.2,-455.1,-402.1,-98.7,-303.4
2020/09,현대일렉트릭,267260,전기장비,144,3980.3,3205.5,774.8,480.7,294.1,65.1,200.6,-103.8,54.8,-10.3,65.1
2020/12,현대일렉트릭,267260,전기장비,144,4913.7,4177.9,735.7,528.6,207.1,155.0,442.6,-260.7,-341.2,-71.4,-269.8
2021/03,현대일렉트릭,267260,전기장비,144,3807.4,3151.8,655.6,480.9,174.6,184.8,163.0,-8.6,187.9,32.3,155.5
2021/06,현대일렉트릭,267260,전기장비,144,4236.0,3461.0,775.0,509.8,265.1,58.9,108.9,-23.4,191.8,51.6,140.2
2021/09,현대일렉트릭,267260,전기장비,144,3940.6,3313.2,627.3,553.0,74.3,189.5,176.4,-16.1,71.3,31.9,39.4
2021/12,현대일렉트릭,267260,전기장비,144,6076.0,5782.6,293.4,710.1,-416.7,39.4,89.8,-388.0,-855.1,-183.1,-672.0
2022/03(E),현대일렉트릭,267260,전기장비,144,4401.0,,,,198.7,,,,287.0,,120.0
2020/06,현대차,005380,자동차,44,218589.9,181471.6,37118.3,31215.1,5903.2,3019.4,3371.4,922.6,5962.7,2190.0,3772.7
2020/09,현대차,005380,자동차,44,275758.1,224505.5,51252.7,54390.9,-3138.2,2399.1,2027.7,-967.3,-3623.0,-1735.0,-1888.0
2020/12,현대차,005380,자동차,44,292433.5,238640.8,53792.7,41248.7,12544.0,1992.4,2668.4,-1681.3,11350.2,-483.8,11834.0
2021/03,현대차,005380,자동차,44,273908.7,223543.0,50365.7,33799.6,16566.2,1717.6,1469.5,42.4,20462.8,5240.5,15222.3
2021/06,현대차,005380,자동차,44,303260.7,245948.0,57312.7,38452.7,18860.0,1624.9,1194.7,1990.8,25019.5,5193.5,19826.0
2021/09,현대차,005380,자동차,44,288672.2,236335.3,52336.9,36270.1,16066.7,1679.9,1387.6,22.6,19370.4,4501.7,14868.8
2021/12,현대차,005380,자동차,44,310264.7,250975.0,59289.7,43993.1,15296.6,4457.6,1784.3,-5927.3,14742.9,7729.1,7013.7
2022/03(E),현대차,005380,자동차,44,304977.5,,55816.3,,16771.8,,,,21475.2,,16083.7
2020/06,현대제철,004020,철강,62,41132.6,38480.9,2651.7,2512.0,139.7,1117.2,1430.7,176.5,-24.5,104.9,-129.4
2020/09,현대제철,004020,철강,62,44615.8,41837.6,2778.2,2444.5,333.8,967.2,1940.6,-27.9,-530.1,-83.1,-447.0
2020/12,현대제철,004020,철강,62,47805.7,44624.3,3181.4,2627.5,553.9,405.8,1371.6,-2546.7,-2960.9,-290.5,-2670.4
2021/03,현대제철,004020,철강,62,49273.8,43661.7,5612.1,2573.1,3039.0,697.0,1003.4,129.2,2863.7,665.0,2198.7
2021/06,현대제철,004020,철강,62,56218.7,48000.3,8218.4,2765.4,5453.0,302.2,991.6,179.6,4948.1,1422.9,3525.2
2021/09,현대제철,004020,철강,62,58601.8,47698.6,10903.2,2641.0,8262.2,845.1,1205.0,177.1,8089.3,2130.2,5959.1
2021/12,현대제철,004020,철강,62,64404.9,53902.9,10502.0,2781.2,7720.8,1148.3,1753.0,-1541.1,5590.0,2221.5,3368.5
2022/03(E),현대제철,004020,철강,62,66160.8,,8478.0,,6274.4,,,,5738.9,,4418.6
2020/06,현대중공업,329180,조선,215,22117.2,20438.3,1678.8,1025.6,653.3,2008.1,1951.7,-635.5,74.1,72.9,1.2
2020/09,현대중공업,329180,조선,215,19254.3,18287.1,967.2,917.5,49.7,1805.6,1444.1,-1040.3,-629.1,109.7,-738.8
2020/12,현대중공업,329180,조선,215,19944.5,19304.2,640.3,1329.8,-689.5,4441.5,2484.8,-6213.8,-4946.6,-1308.0,-3638.6
2021/03,현대중공업,329180,조선,215,19882.1,18720.1,1162.0,878.2,283.8,1987.8,3228.6,1059.2,100.4,40.3,60.1
2021/06,현대중공업,329180,조선,215,19467.1,22408.5,-2941.4,1285.3,-4226.8,1067.4,1488.2,-48.5,-4698.0,-1183.1,-3514.9
2021/09,현대중공업,329180,조선,215,19004.9,16804.8,2200.0,1452.7,747.3,2105.0,5149.9,2847.9,549.2,35.5,513.7
2021/12,현대중공업,329180,조선,215,24758.7,27271.3,-2512.7,2294.3,-4807.0,644.2,794.6,-2107.3,-7066.1,-1864.9,-5201.1
2022/03(E),현대중공업,329180,조선,215,23341.3,,1070.0,,74.3,,,,-224.5,,-640.0
2020/06,현대중공업지주,267250,석유와가스,217,40057.8,36273.4,3784.3,2741.1,1043.3,1110.1,1684.9,-642.3,-182.0,-52.5,-129.6
2020/09,현대중공업지주,267250,석유와가스,217,45779.3,42046.0,3733.3,2722.6,1010.7,987.6,1360.7,97.7,690.2,343.6,346.6
2020/12,현대중공업지주,267250,석유와가스,217,46109.6,45901.4,208.2,3360.9,-3152.7,1873.7,1936.6,-1753.3,-5002.7,-492.2,-4510.5
2021/03,현대중공업지주,267250,석유와가스,217,60754.8,52363.3,8391.5,3048.5,5343.0,1001.8,2246.3,-156.4,3876.4,932.2,2944.3
2021/06,현대중공업지주,267250,석유와가스,217,63303.1,58463.4,4839.7,2993.4,1846.3,1113.6,1583.0,69.8,1405.5,1187.4,218.2
2021/09,현대중공업지주,267250,석유와가스,217,72775.4,65775.9,6999.5,3982.1,3017.5,1585.5,3910.7,632.2,1258.1,664.6,593.4
2021/12(E),현대중공업지주,267250,석유와가스,217,,,,,,,,,,,
2020/06,현대차증권,001500,증권,12,,,,423.6,408.6,,,,407.2,121.6,285.6
2020/09,현대차증권,001500,증권,12,,,,455.1,544.3,,,,544.7,138.6,406.1
2020/12,현대차증권,001500,증권,12,,,,378.6,-110.3,,,,-109.5,-14.7,-94.8
2021/03,현대차증권,001500,증권,12,,,,444.0,569.9,,,,570.0,158.0,411.9
2021/06,현대차증권,001500,증권,12,,,,455.1,425.2,,,,425.1,112.1,313.0
2021/09,현대차증권,001500,증권,12,,,,440.8,404.7,,,,406.4,106.3,300.1
2021/12,현대차증권,001500,증권,12,,,,353.1,165.5,,,,165.5,13.1,152.4
2022/03(E),현대차증권,001500,증권,12,,,,,,,,,,,
2020/06,현대코퍼레이션,011760,무역회사와판매업체,226,6146.4,5947.0,199.4,161.3,38.2,74.6,107.1,29.4,65.8,-17.5,83.2
2020/09,현대코퍼레이션,011760,무역회사와판매업체,226,6933.3,6678.1,255.2,166.0,89.2,64.2,92.0,5.4,81.1,15.9,65.2
2020/12,현대코퍼레이션,011760,무역회사와판매업체,226,6510.7,6265.2,245.6,182.5,63.1,59.8,166.0,271.5,238.7,15.4,223.3
2021/03,현대코퍼레이션,011760,무역회사와판매업체,226,7523.0,7275.6,247.4,177.4,70.0,53.5,71.6,87.8,156.4,38.6,117.8
2021/06,현대코퍼레이션,011760,무역회사와판매업체,226,8156.5,7914.7,241.8,174.4,67.4,38.6,73.9,31.7,85.8,26.8,59.0
2021/09,현대코퍼레이션,011760,무역회사와판매업체,226,10381.4,10087.5,294.0,186.3,107.7,101.9,75.6,3.3,158.3,60.2,98.1
2021/12(E),현대코퍼레이션,011760,무역회사와판매업체,226,10079.5,,370.0,,120.5,,,,144.5,,
2020/06,현대코퍼레이션홀딩스,227840,식품과기본식료품소매,227,439.2,371.2,68.0,38.8,29.2,0.7,0.6,1.0,53.5,7.1,46.4
2020/09,현대코퍼레이션홀딩스,227840,식품과기본식료품소매,227,361.2,292.8,68.5,38.0,30.4,1.1,0.4,0.4,60.8,13.2,47.7
2020/12,현대코퍼레이션홀딩스,227840,식품과기본식료품소매,227,293.1,242.9,50.2,38.0,12.2,-0.2,1.0,15.5,71.9,36.0,35.8
2021/03,현대코퍼레이션홀딩스,227840,식품과기본식료품소매,227,331.8,262.2,69.6,41.8,27.8,1.1,0.4,6.9,59.9,14.3,45.6
2021/06,현대코퍼레이션홀딩스,227840,식품과기본식료품소매,227,346.6,271.1,75.5,40.2,35.3,0.5,0.2,4.9,78.4,9.3,69.1
2021/09,현대코퍼레이션홀딩스,227840,식품과기본식료품소매,227,333.7,275.5,58.3,41.3,17.0,0.9,0.3,7.5,49.3,7.0,42.4
2021/12(E),현대코퍼레이션홀딩스,227840,식품과기본식료품소매,227,,,,,,,,,,,
2020/06,현대퓨처넷,126560,방송과엔터테인먼트,204,715.8,445.0,270.8,154.5,116.3,35.9,1.6,-4.2,146.1,39.6,106.5
2020/09,현대퓨처넷,126560,방송과엔터테인먼트,204,713.2,468.2,245.0,165.4,79.6,15.1,0.2,4.7,99.5,23.9,75.6
2020/12,현대퓨처넷,126560,방송과엔터테인먼트,204,915.7,745.5,170.2,253.3,-83.2,3.2,4.1,-75.0,-158.9,511.8,-670.6
2021/03,현대퓨처넷,126560,방송과엔터테인먼트,204,983.6,638.2,345.3,213.2,132.1,14.0,3.7,2.6,144.3,46.7,97.6
2021/06,현대퓨처넷,126560,방송과엔터테인먼트,204,1011.1,637.5,373.6,219.7,153.9,8.0,3.8,-1.3,154.7,66.5,88.2
2021/09,현대퓨처넷,126560,방송과엔터테인먼트,204,333.4,215.1,118.3,95.9,22.4,13.2,3.4,-2.0,30.1,-4.3,1191.2
2021/12(E),현대퓨처넷,126560,방송과엔터테인먼트,204,,,,,,,,,,,
2020/06,현대해상,001450,손해보험,190,,,,,1408.1,,,,1517.0,414.5,1102.5
2020/09,현대해상,001450,손해보험,190,,,,,56.8,,,,2042.4,642.0,1400.4
