period,shareName,shareCode,marketName,marketCode,mv,totalRevenue,operationIncome,operationIncomePublished,continuingIncomeAndLoseBeforeIncomeTaxes,netIncome,controllingNetIncome,nonControllingNetIncome,assets,liabilities,equity,controllingEquity,nonControllingEquity,commonStock,operatingCashFlow,investingCashFlow,financingCashFlow,capex,fcf,interestBearingLiabilities,operationIncomeMargin,netIncomeMargin,roe,roa,liabilitiesRatio,equityRatio,eps,per,bps,pbr,cashDps,dividendYield,dividendPayoutRatio,shareNum
2021/06,갤럭시아머니트리,094480,IT서비스,154,2813.87,244.0,14.0,14.0,-14.0,-18.0,-18.0,,2559.0,1661.0,899.0,899.0,,196.0,65.0,-7.0,37.0,1.0,64.0,930.0,5.93,-7.56,0.77,0.51,184.77,424.14,-47.0,419.58,2372.0,3.13,10.0,,-20.51,39229838.0
2021/09,갤럭시아머니트리,094480,IT서비스,154,4041.0,264.0,12.0,12.0,2.0,2.0,2.0,,2909.0,2012.0,897.0,897.0,,196.0,-194.0,-17.0,129.0,1.0,-194.0,1063.0,4.46,0.58,-0.29,0.12,224.17,423.0,4.0,,2369.0,2.47,,,,39229838.0
2021/12(E),갤럭시아머니트리,094480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39229838.0
2022/03(E),갤럭시아머니트리,094480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39229838.0
2022/06(E),갤럭시아머니트리,094480,IT서비스,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39229838.0
2020/09,컴투스홀딩스,063080,게임엔터테인먼트,235,2261.28,342.0,55.0,55.0,47.0,50.0,48.0,2.0,4279.0,1548.0,2731.0,2692.0,39.0,33.0,5.0,1.0,-46.0,1.0,4.0,1113.0,16.23,14.64,6.91,4.04,56.66,8212.89,729.0,12.86,41853.0,0.84,,,,6595192.0
2020/12,컴투스홀딩스,063080,게임엔터테인먼트,235,2369.3,242.0,11.0,11.0,-1.0,25.0,29.0,-3.0,4330.0,1541.0,2788.0,2755.0,33.0,33.0,9.0,-11.0,20.0,2.0,7.0,1133.0,4.5,10.5,7.68,4.84,55.28,8299.44,433.0,12.01,42823.0,0.86,,,,6595192.0
2021/03,컴투스홀딩스,063080,게임엔터테인먼트,235,3172.2,321.0,84.0,84.0,79.0,76.0,77.0,,4760.0,1617.0,3144.0,3110.0,34.0,33.0,16.0,-14.0,-6.0,1.0,15.0,1130.0,26.26,23.8,8.26,5.23,51.42,8531.76,1162.0,13.85,48339.0,1.02,,,,6595192.0
2021/06,컴투스홀딩스,063080,게임엔터테인먼트,235,2495.26,296.0,29.0,29.0,22.0,7.0,7.0,1.0,5004.0,1926.0,3078.0,3043.0,35.0,33.0,40.0,-374.0,314.0,2.0,39.0,1445.0,9.81,2.49,5.63,3.42,62.57,8552.21,102.0,15.91,47308.0,0.82,,,,6595192.0
2021/09,컴투스홀딩스,063080,게임엔터테인먼트,235,9695.0,459.0,216.0,216.0,208.0,172.0,172.0,,5518.0,2053.0,3465.0,3428.0,37.0,33.0,-1.0,-34.0,49.0,2.0,-3.0,1489.0,47.07,37.49,9.27,5.74,59.26,9084.48,2603.0,8.73,53279.0,0.7,,,,6595192.0
2021/12(E),컴투스홀딩스,063080,게임엔터테인먼트,235,9058.5,316.0,62.0,,54.0,42.0,43.0,,4908.0,1820.0,3088.0,3050.0,,32.0,,,,,,,19.59,13.43,,,58.94,,652.0,,46388.0,2.97,,,,6595192.0
2022/03(E),컴투스홀딩스,063080,게임엔터테인먼트,235,,337.0,70.0,,,48.0,47.0,,,,,,,,,,,,,,20.92,14.09,,,,,713.0,,,,,,,6595192.0
2022/06(E),컴투스홀딩스,063080,게임엔터테인먼트,235,,453.0,150.0,,,110.0,108.0,,,,,,,,,,,,,,33.22,24.17,,,,,1645.0,,,,,,,6595192.0
2020/09,경남스틸,039240,철강,62,455.52,807.0,15.0,15.0,14.0,12.0,12.0,,1498.0,622.0,876.0,876.0,,25.0,88.0,-19.0,5.0,20.0,68.0,227.0,1.8,1.43,3.84,2.25,71.06,3407.97,46.0,13.46,3503.0,0.52,,,,25000000.0
2020/12,경남스틸,039240,철강,62,475.2,885.0,22.0,22.0,5.0,3.0,3.0,,1387.0,507.0,880.0,880.0,,25.0,-56.0,-6.0,-30.0,2.0,-58.0,198.0,2.5,0.34,3.4,2.12,57.63,3422.96,12.0,15.83,3520.0,0.54,100.0,,843.95,25000000.0
2021/03,경남스틸,039240,철강,62,699.15,878.0,22.0,22.0,27.0,21.0,21.0,,1565.0,681.0,885.0,885.0,,25.0,110.0,17.0,-45.0,1.0,109.0,178.0,2.5,2.4,4.45,2.56,76.94,3407.09,84.0,18.0,3539.0,0.79,,,,25000000.0
2021/06,경남스틸,039240,철강,62,1111.92,693.0,21.0,21.0,25.0,18.0,18.0,,1601.0,696.0,904.0,904.0,,25.0,-16.0,-13.0,,1.0,-17.0,179.0,3.05,2.66,6.1,3.68,76.98,3480.76,74.0,20.63,3618.0,1.23,,,,25000000.0
2021/09,경남스틸,039240,철강,62,2784.09,902.0,-7.0,-7.0,-4.0,-3.0,-3.0,,1744.0,843.0,901.0,901.0,,25.0,-27.0,-2.0,16.0,,-27.0,195.0,-0.78,-0.33,4.44,2.43,93.49,3468.97,-12.0,70.63,3606.0,3.09,,,,26979604.0
2021/12,경남스틸,039240,철강,62,1249.0,950.0,33.0,33.0,36.0,25.0,25.0,,1620.0,693.0,927.0,927.0,,25.0,-28.0,,-16.0,2.0,-30.0,180.0,3.46,2.61,6.78,4.08,74.77,3593.73,99.0,19.37,3708.0,1.28,100.0,,100.82,26979604.0
2022/03(E),경남스틸,039240,철강,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26979604.0
2022/06(E),경남스틸,039240,철강,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26979604.0
2022/09(E),경남스틸,039240,철강,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26979604.0
2020/09,경남제약,053950,제약,35,1670.49,174.0,-1.0,-1.0,-46.0,-36.0,-36.0,,1218.0,597.0,621.0,621.0,,87.0,-9.0,-457.0,316.0,156.0,-164.0,416.0,-0.47,-20.49,-7.69,-4.92,96.19,607.51,-181.0,,3559.0,2.69,,,,19733222.0
2020/12,경남제약,053950,제약,35,1406.3,198.0,7.0,7.0,-57.0,-41.0,-41.0,,1267.0,693.0,574.0,574.0,,87.0,14.0,-6.0,6.0,2.0,12.0,414.0,3.57,-20.53,-9.26,-5.46,120.79,553.88,-206.0,,3289.0,2.45,,,,19733222.0
2021/03,경남제약,053950,제약,35,1222.0,166.0,6.0,6.0,37.0,29.0,29.0,,1240.0,629.0,611.0,611.0,,87.0,-15.0,-10.0,-7.0,5.0,-20.0,415.0,3.88,17.14,-5.86,-3.63,102.81,597.7,144.0,,3506.0,2.0,,,,19733222.0
2021/06,경남제약,053950,제약,35,1392.0,227.0,15.0,15.0,56.0,36.0,36.0,,1305.0,504.0,800.0,800.0,,99.0,-27.0,-9.0,-4.0,9.0,-36.0,312.0,6.54,15.82,-1.66,-1.08,63.0,707.46,177.0,,4052.0,1.74,,,,22352433.0
2021/09,경남제약,053950,제약,35,757.0,120.0,-85.0,-85.0,-95.0,-76.0,-76.0,,1204.0,456.0,747.0,747.0,,100.0,-71.0,-24.0,-8.0,5.0,-76.0,296.0,-70.87,-63.2,-7.57,-4.28,61.07,642.56,-334.0,,3728.0,1.77,,,,22682585.0
2021/12(E),경남제약,053950,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30849565.0
2022/03(E),경남제약,053950,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30849565.0
2022/06(E),경남제약,053950,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30849565.0
2020/09,커머스마이너,223310,식품과기본식료품소매,227,376.74,42.0,-4.0,-4.0,-15.0,-15.0,-15.0,,381.0,59.0,322.0,322.0,,11.0,4.0,-35.0,-2.0,5.0,,9.0,-9.82,-34.79,-26.65,-22.06,18.28,2586.78,-127.0,,2826.0,1.17,,,,11396461.0
2020/12,커머스마이너,223310,식품과기본식료품소매,227,376.97,40.0,-21.0,-21.0,-13.0,-6.0,-6.0,,318.0,65.0,253.0,253.0,,11.0,-71.0,169.0,-7.0,20.0,-91.0,14.0,-52.08,-15.12,-32.35,-25.13,25.69,3058.64,-53.0,,2222.0,1.49,,,,11396461.0
2021/03,커머스마이너,223310,식품과기본식료품소매,227,378.42,51.0,-15.0,-15.0,-15.0,-15.0,-15.0,,297.0,59.0,238.0,238.0,,11.0,-36.0,-29.0,-1.0,,-36.0,13.0,-29.86,-29.93,-13.24,-10.54,24.91,2926.79,-134.0,,2091.0,1.59,,,,11396461.0
2021/06,커머스마이너,223310,식품과기본식료품소매,227,379.5,42.0,-23.0,-23.0,-63.0,-63.0,-63.0,,213.0,49.0,165.0,165.0,,11.0,-19.0,-9.0,-2.0,9.0,-28.0,11.0,-54.62,-148.96,-39.22,-33.41,29.68,2379.06,-550.0,,1444.0,2.3,,,,11396461.0
2021/09,커머스마이너,223310,식품과기본식료품소매,227,443.0,33.0,-14.0,-14.0,-14.0,-14.0,-14.0,,221.0,30.0,191.0,191.0,,13.0,32.0,-24.0,39.0,2.0,31.0,4.0,-43.91,-42.73,-38.17,-32.53,15.78,2215.95,-108.0,,1432.0,2.32,,,,13333506.0
2021/12(E),커머스마이너,223310,식품과기본식료품소매,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13333506.0
2022/03(E),커머스마이너,223310,식품과기본식료품소매,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13333506.0
2022/06(E),커머스마이너,223310,식품과기본식료품소매,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13333506.0
2020/09,경동제약,011040,제약,35,3272.1,458.0,55.0,55.0,58.0,32.0,32.0,,2882.0,360.0,2523.0,2517.0,6.0,150.0,37.0,176.0,-25.0,5.0,32.0,92.0,12.01,6.94,6.17,5.49,14.26,1670.95,120.0,22.28,9519.0,1.3,,,,29495603.0
2020/12,경동제약,011040,제약,35,3093.96,452.0,39.0,39.0,27.0,29.0,29.0,,2914.0,286.0,2628.0,2622.0,6.0,157.0,-1.0,-301.0,,218.0,-219.0,18.0,8.53,6.48,5.86,5.09,10.9,1665.59,97.0,21.53,9461.0,1.18,400.0,,376.82,30768766.0
2021/03,경동제약,011040,제약,35,2754.18,390.0,49.0,49.0,56.0,36.0,36.0,,2947.0,368.0,2580.0,2574.0,5.0,157.0,44.0,117.0,-8.0,10.0,35.0,11.0,12.64,9.3,5.48,4.49,14.27,1624.69,118.0,21.82,9279.0,1.07,,,,30768766.0
2021/06,경동제약,011040,제약,35,3093.96,424.0,25.0,25.0,31.0,19.0,19.0,,2940.0,313.0,2627.0,2622.0,5.0,157.0,15.0,99.0,-143.0,7.0,8.0,43.0,6.01,4.43,4.82,4.07,11.91,1639.44,62.0,28.58,9538.0,1.18,100.0,,144.27,30768766.0
2021/09,경동제약,011040,제약,35,3492.0,494.0,66.0,66.0,74.0,51.0,51.0,,2885.0,292.0,2593.0,2588.0,5.0,157.0,-18.0,-65.0,-44.0,5.0,-22.0,43.0,13.3,10.32,5.32,4.69,11.26,1655.76,166.0,26.22,9461.0,1.23,,,,30768766.0
2021/12(E),경동제약,011040,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30768766.0
2022/03(E),경동제약,011040,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30768766.0
2022/06(E),경동제약,011040,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30768766.0
2020/09,경창산업,024910,자동차부품,36,622.64,1240.0,39.0,39.0,16.0,14.0,13.0,1.0,5378.0,4499.0,879.0,724.0,155.0,179.0,82.0,-28.0,-35.0,19.0,62.0,3205.0,3.15,1.13,-56.6,-10.6,511.69,12.3,37.0,,2034.0,0.86,,,,35819005.0
2020/12,경창산업,024910,자동차부품,36,892.38,1487.0,128.0,128.0,70.0,94.0,94.0,,5223.0,4231.0,992.0,834.0,158.0,179.0,344.0,-48.0,-329.0,75.0,269.0,2905.0,8.61,6.32,6.01,0.85,426.61,69.86,263.0,18.65,2344.0,1.07,,,,35819005.0
2021/03,경창산업,024910,자동차부품,36,1012.48,1372.0,65.0,65.0,48.0,41.0,39.0,2.0,5298.0,4239.0,1059.0,896.0,163.0,179.0,158.0,-22.0,-62.0,23.0,135.0,2928.0,4.75,2.98,17.07,2.6,400.34,98.72,108.0,7.44,2517.0,1.13,,,,35819005.0
2021/06,경창산업,024910,자동차부품,36,1046.1,1419.0,79.0,79.0,55.0,51.0,47.0,4.0,5366.0,4247.0,1119.0,951.0,168.0,179.0,212.0,-51.0,-13.0,34.0,178.0,2942.0,5.59,3.61,23.22,3.76,379.58,123.84,132.0,5.43,2673.0,1.1,,,,35819005.0
2021/09,경창산업,024910,자동차부품,36,1118.0,1348.0,22.0,22.0,16.0,19.0,19.0,1.0,5374.0,4246.0,1128.0,957.0,172.0,179.0,114.0,13.0,-14.0,17.0,97.0,2956.0,1.61,1.44,23.64,3.82,376.23,126.66,52.0,6.58,2688.0,1.36,,,,35819005.0
2021/12(E),경창산업,024910,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35819005.0
2022/03(E),경창산업,024910,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35819005.0
2022/06(E),경창산업,024910,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35819005.0
2020/09,고려시멘트,198440,건축자재,162,967.28,160.0,23.0,23.0,26.0,21.0,21.0,,1149.0,246.0,904.0,904.0,,32.0,38.0,-30.0,,7.0,31.0,14.0,14.18,13.04,3.14,2.36,27.19,2052.06,65.0,34.4,2826.0,1.07,,,,31979960.0
2020/12,고려시멘트,198440,건축자재,162,970.2,205.0,22.0,22.0,29.0,19.0,19.0,,1153.0,230.0,924.0,924.0,,32.0,34.0,-30.0,,3.0,31.0,14.0,10.91,9.46,4.92,3.67,24.88,2114.42,61.0,21.8,2888.0,1.05,15.0,,24.77,31979960.0
2021/03,고려시멘트,198440,건축자재,162,1248.07,149.0,-12.0,-12.0,-8.0,-8.0,-8.0,,1127.0,217.0,911.0,911.0,,32.0,3.0,-2.0,,4.0,,14.0,-7.72,-5.4,6.25,4.85,23.81,2073.8,-25.0,22.59,2848.0,1.37,,,,31979960.0
2021/06,고려시멘트,198440,건축자재,162,1636.58,208.0,37.0,37.0,42.0,34.0,34.0,,1156.0,210.0,946.0,946.0,,32.0,54.0,-28.0,-5.0,3.0,51.0,14.0,17.94,16.58,7.28,5.79,22.23,2185.02,108.0,24.6,2958.0,1.73,,,,31979960.0
2021/09,고려시멘트,198440,건축자재,162,1235.0,129.0,6.0,6.0,5.0,4.0,4.0,,1142.0,191.0,950.0,950.0,,32.0,36.0,103.0,,,36.0,14.0,4.42,3.26,5.39,4.36,20.14,2198.15,13.0,24.68,2971.0,1.3,,,,31979960.0
2021/12,고려시멘트,198440,건축자재,162,1372.0,171.0,6.0,6.0,22.0,16.0,16.0,,1468.0,296.0,1172.0,1172.0,,32.0,40.0,-255.0,0.0,32.0,8.0,13.0,3.23,9.24,4.43,3.54,25.29,2246.65,49.0,26.54,3663.0,1.05,15.0,,30.35,31979960.0
2022/03(E),고려시멘트,198440,건축자재,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31979960.0
2022/06(E),고려시멘트,198440,건축자재,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31979960.0
2022/09(E),고려시멘트,198440,건축자재,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31979960.0
2020/09,고려신용정보,049720,상업서비스와공급품,208,752.5,341.0,24.0,24.0,22.0,21.0,21.0,,597.0,347.0,250.0,250.0,,72.0,22.0,2.0,4.0,2.0,21.0,145.0,7.03,6.13,35.66,15.9,138.56,252.34,146.0,9.62,1800.0,3.01,,,,14300000.0
2020/12,고려신용정보,049720,상업서비스와공급품,208,829.28,355.0,38.0,33.0,38.0,43.0,43.0,,703.0,412.0,292.0,292.0,,72.0,38.0,-31.0,-14.0,4.0,34.0,223.0,10.68,12.0,39.79,17.29,141.0,310.7,297.0,8.29,2100.0,2.84,275.0,,89.89,14300000.0
2021/03,고려신용정보,049720,상업서비스와공급품,208,942.42,356.0,28.0,28.0,28.0,25.0,25.0,,673.0,395.0,278.0,278.0,,72.0,14.0,1.0,-56.0,8.0,6.0,206.0,7.76,7.13,45.93,19.11,142.44,290.74,177.0,8.74,1997.0,3.39,,,,14300000.0
2021/06,고려신용정보,049720,상업서비스와공급품,208,1366.4,370.0,30.0,30.0,31.0,26.0,26.0,,720.0,415.0,305.0,305.0,,72.0,40.0,-20.0,-6.0,4.0,35.0,207.0,8.24,6.99,43.18,18.38,136.28,328.45,181.0,12.25,2190.0,4.48,150.0,,80.78,14300000.0
2021/09,고려신용정보,049720,상업서비스와공급품,208,1383.2,356.0,24.0,24.0,25.0,21.0,21.0,,740.0,435.0,304.0,304.0,,72.0,,-11.0,2.0,4.0,-4.0,235.0,6.69,5.91,41.4,17.18,142.98,328.04,147.0,12.4,2188.0,4.55,,,,14300000.0
2021/12,고려신용정보,049720,상업서비스와공급품,208,1243.0,371.0,49.0,43.0,43.0,26.0,26.0,,814.0,483.0,331.0,331.0,,72.0,56.0,-6.0,3.0,3.0,53.0,270.0,13.15,7.09,31.62,12.98,145.93,365.48,184.0,12.35,2380.0,3.58,150.0,,79.46,14300000.0
2022/03(E),고려신용정보,049720,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14300000.0
2022/06(E),고려신용정보,049720,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14300000.0
2022/09(E),고려신용정보,049720,상업서비스와공급품,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14300000.0
2020/09,고려제약,014570,제약,35,1162.32,169.0,32.0,32.0,17.0,14.0,14.0,,836.0,140.0,696.0,696.0,,55.0,30.0,-28.0,,,31.0,1.0,18.71,8.14,14.05,11.82,20.14,1174.9,125.0,12.74,6390.0,1.67,,,,11000000.0
2020/12,고려제약,014570,제약,35,1120.22,179.0,32.0,32.0,23.0,18.0,18.0,,833.0,125.0,709.0,709.0,,55.0,25.0,-39.0,,1.0,23.0,1.0,17.87,9.79,10.83,9.25,17.6,1198.31,160.0,15.39,6507.0,1.58,150.0,,93.09,11000000.0
2021/03,고려제약,014570,제약,35,1227.78,171.0,31.0,31.0,31.0,25.0,25.0,,876.0,158.0,718.0,718.0,,55.0,56.0,-26.0,-18.0,6.0,49.0,,17.84,14.62,13.59,11.19,21.97,1216.77,227.0,13.42,6597.0,1.71,,,,11000000.0
2021/06,고려제약,014570,제약,35,1249.5,168.0,13.0,13.0,21.0,16.0,16.0,,859.0,124.0,735.0,735.0,,55.0,-11.0,4.0,,1.0,-12.0,1.0,7.56,9.75,10.26,8.69,16.85,1247.94,149.0,17.33,6754.0,1.7,,,,11000000.0
2021/09,고려제약,014570,제약,35,1041.6,183.0,21.0,21.0,19.0,15.0,15.0,,881.0,137.0,744.0,744.0,,55.0,15.0,-30.0,-6.0,2.0,13.0,1.0,11.6,8.21,10.26,8.61,18.42,1275.81,136.0,14.28,6878.0,1.4,,,,11000000.0
2021/12,고려제약,014570,제약,35,982.0,223.0,48.0,48.0,43.0,34.0,34.0,,886.0,119.0,767.0,767.0,,55.0,29.0,-31.0,-4.0,2.0,27.0,1.0,21.64,15.27,12.26,10.52,15.55,1323.19,310.0,10.86,7112.0,1.26,170.0,,53.83,11000000.0
2022/03(E),고려제약,014570,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0
2022/06(E),고려제약,014570,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0
2022/09(E),고려제약,014570,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0
2020/09,고바이오랩,348150,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13355766.0
2020/12,고바이오랩,348150,생물공학,146,6731.1,,,,,,,,585.0,31.0,554.0,554.0,,78.0,,,,,,1.0,,,,,5.68,606.87,,,3569.0,12.15,,,,15518506.0
2021/03,고바이오랩,348150,생물공학,146,4806.3,7.0,-33.0,-33.0,-30.0,-30.0,-30.0,,579.0,24.0,555.0,555.0,,79.0,-5.0,-86.0,30.0,,-5.0,1.0,-458.74,-415.44,,,4.31,600.55,-190.0,,3526.0,8.66,,,,15749514.0
2021/06,고바이오랩,348150,생물공학,146,5286.3,5.0,-44.0,-44.0,-45.0,-45.0,-45.0,,553.0,27.0,526.0,526.0,,81.0,-49.0,-169.0,10.0,19.0,-68.0,,-813.95,-825.48,,,5.12,551.84,-277.0,,3253.0,10.05,,,,16161543.0
2021/09,고바이오랩,348150,생물공학,146,2904.0,7.0,-43.0,-43.0,-42.0,-42.0,-42.0,,520.0,32.0,488.0,488.0,,81.0,-36.0,-36.0,,36.0,-72.0,1.0,-633.39,-610.84,,,6.53,500.2,-258.0,,3019.0,9.19,,,,16161543.0
2021/12(E),고바이오랩,348150,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16270559.0
2022/03(E),고바이오랩,348150,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16270559.0
2022/06(E),고바이오랩,348150,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16270559.0
2020/09,고영,098460,전자장비와기기,197,12095.9,411.0,35.0,35.0,14.0,13.0,13.0,,2959.0,465.0,2494.0,2494.0,,69.0,54.0,-57.0,-15.0,6.0,48.0,107.0,8.6,3.19,4.87,4.05,18.64,3739.77,19.0,102.18,3690.0,4.85,,,,68654755.0
2020/12,고영,098460,전자장비와기기,197,14199.97,489.0,44.0,44.0,-41.0,-34.0,-34.0,,3026.0,565.0,2461.0,2461.0,,69.0,96.0,-1.0,-14.0,4.0,92.0,136.0,9.05,-6.91,3.74,3.01,22.97,3696.4,-49.0,157.37,3640.0,5.77,110.0,0.52,-220.24,68654755.0
2021/03,고영,098460,전자장비와기기,197,15550.0,588.0,94.0,94.0,138.0,109.0,109.0,,3234.0,734.0,2500.0,2500.0,,69.0,7.0,-24.0,-15.0,7.0,-1.0,125.0,16.04,18.54,3.72,2.91,29.37,3750.78,159.0,170.57,3697.0,6.22,,,,68654755.0
2021/06,고영,098460,전자장비와기기,197,16085.19,672.0,115.0,115.0,128.0,103.0,103.0,,3288.0,680.0,2607.0,2607.0,,69.0,12.0,-29.0,-90.0,27.0,-16.0,103.0,17.17,15.31,7.52,6.11,26.09,3895.81,150.0,85.44,3857.0,6.17,,,,68654755.0
2021/09,고영,098460,전자장비와기기,197,13152.0,619.0,104.0,104.0,160.0,123.0,123.0,,3592.0,852.0,2740.0,2740.0,,69.0,208.0,-40.0,-16.0,10.0,198.0,258.0,16.74,19.92,11.52,9.2,31.11,4075.42,180.0,44.3,4053.0,4.8,,,,68654755.0
2021/12,고영,098460,전자장비와기기,197,12289.0,594.0,100.0,100.0,80.0,61.0,61.0,,3683.0,879.0,2804.0,2804.0,,69.0,198.0,-28.0,48.0,22.0,176.0,311.0,16.86,10.21,15.04,11.8,31.36,4167.34,88.0,41.1,4148.0,5.71,120.0,,133.77,68654755.0
2022/03(E),고영,098460,전자장비와기기,197,,662.0,118.0,,139.0,108.0,108.0,,,,,,,,,,,,,,17.82,16.31,,,,,157.0,,,,,,,68654755.0
2022/06(E),고영,098460,전자장비와기기,197,,766.0,144.0,,154.0,119.0,119.0,,,,,,,,,,,,,,18.8,15.53,,,,,173.0,,,,,,,68654755.0
2022/09(E),고영,098460,전자장비와기기,197,,729.0,129.0,,136.0,105.0,105.0,,,,,,,,,,,,,,17.7,14.4,,,,,153.0,,,,,,,68654755.0
2020/09,골드앤에스,035290,교육서비스,201,,9.0,-2.0,-2.0,-4.0,-4.0,-4.0,,191.0,223.0,-32.0,-32.0,,13.0,2.0,2.0,1.0,,2.0,181.0,-26.86,-49.93,-457.89,-74.59,-704.72,-372.16,-197.0,,-1422.0,,,,,2223910.0
2020/12,골드앤에스,035290,교육서비스,201,472.32,9.0,-6.0,-6.0,57.0,59.0,59.0,,206.0,62.0,144.0,144.0,,181.0,1.0,-1.0,70.0,3.0,-2.0,42.0,-61.73,649.72,35.13,8.91,43.31,-20.42,761.0,2.89,398.0,3.28,,,,36223910.0
2021/03,골드앤에스,035290,교육서비스,201,472.78,13.0,,,-5.0,-5.0,-5.0,,258.0,104.0,154.0,154.0,,181.0,2.0,-47.0,-1.0,4.0,-1.0,69.0,2.02,-36.18,-29.29,-10.05,67.77,-14.94,-13.0,,425.0,3.07,,,,36223910.0
2021/06,골드앤에스,035290,교육서비스,201,471.87,36.0,3.0,3.0,8.0,8.0,8.0,,237.0,90.0,147.0,147.0,,181.0,-7.0,-11.0,-1.0,-3.0,-4.0,41.0,8.95,22.72,30.59,8.59,61.04,-18.54,23.0,14.55,407.0,3.21,,,,36223910.0
2021/09,골드앤에스,035290,교육서비스,201,473.0,39.0,2.0,2.0,2.0,2.0,2.0,,255.0,104.0,151.0,151.0,,181.0,18.0,-16.0,-1.0,,18.0,42.0,6.29,5.8,41.84,11.21,68.79,-16.41,6.0,15.17,418.0,3.13,,,,36223910.0
2021/12(E),골드앤에스,035290,교육서비스,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36223910.0
2022/03(E),골드앤에스,035290,교육서비스,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36223910.0
2022/06(E),골드앤에스,035290,교육서비스,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36223910.0
2020/09,골드퍼시픽,038530,"섬유,의류,신발,호화품",134,768.74,32.0,-1.0,-1.0,39.0,39.0,39.0,,671.0,348.0,323.0,323.0,,256.0,-3.0,29.0,39.0,1.0,-3.0,327.0,-2.18,122.73,-94.95,-51.47,107.55,26.6,85.0,,631.0,2.38,,,,51271887.0
2020/12,골드퍼시픽,038530,"섬유,의류,신발,호화품",134,949.23,41.0,9.0,9.0,97.0,97.0,97.0,,714.0,117.0,597.0,597.0,,331.0,25.0,103.0,-58.0,,25.0,95.0,22.57,233.88,-3.71,-2.08,19.56,80.91,158.0,,903.0,1.59,,,,66197245.0
2021/03,골드퍼시픽,038530,"섬유,의류,신발,호화품",134,890.72,37.0,-3.0,-3.0,-72.0,-72.0,-72.0,,759.0,174.0,586.0,586.0,,350.0,-21.0,20.0,124.0,1.0,-22.0,163.0,-6.94,-197.61,-1.93,-0.96,29.67,67.9,-105.0,,838.0,1.52,,,,69928585.0
2021/06,골드퍼시픽,038530,"섬유,의류,신발,호화품",134,1095.48,33.0,-6.0,-6.0,20.0,20.0,20.0,,889.0,172.0,716.0,716.0,,397.0,26.0,-6.0,89.0,,26.0,149.0,-18.38,59.98,18.28,11.22,24.04,80.78,26.0,10.49,903.0,1.53,,,,79385543.0
2021/09,골드퍼시픽,038530,"섬유,의류,신발,호화품",134,994.0,9.0,-15.0,-15.0,-53.0,-53.0,-53.0,,849.0,136.0,713.0,713.0,,416.0,6.0,-366.0,-1.0,,6.0,103.0,-169.63,-611.0,-1.74,-1.18,19.09,71.52,-67.0,,856.0,2.44,,,,83267529.0
2021/12(E),골드퍼시픽,038530,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92016431.0
