period,shareName,shareCode,marketName,marketCode,assets,currentAssets,inventory,shortTermFinancialAssets,accountsReceivables,contractAssets,otherCurrentAssets,cashAndEquivalents,nonCurrentAssetsHeldForSaleOrDisposedAssets,nonCurrentAssets,tangibleAssets,intangibleAssets,InvestmentProperty,investments,longTermAccountsReceivables,deferredIncomeTaxAssets,otherNonCurrentAssets,liabilities,currentLiabilities,shorTermBonds,shorTermBorrowings,longTernCurrentLiabilities,currentFinancialLiabilities,accountsPayable,currentPortionOfProvision,currentDeferredIncomeTaxLiabilities,contractLiabilities,returnLiabilities,otherCurrentLiabilities,nonCurrentLiabilities,bonds,longTermBorrowings,nonCurrentFinancialLiabilities,longTermAccountsPayable,nonCurrentPortionOfProvision,deferredIncomeTaxLiabilities,otherNonCurrentLiabilities,interestBearingLiabilities,netDebt,capex,equity,controllingInterest,commonStock,hybridSecurities,capitalSurplus,capitalAdjustments,retainedEarnings
2020/12,크리스에프앤씨,110790,"섬유,의류,신발,호화품",134,3135.8,2041.3,978.8,39.0,227.8,,1.1,793.6,,1094.6,829.2,77.7,24.5,103.1,,19.9,40.2,734.2,720.3,,261.9,,15.1,352.8,9.2,77.1,,,4.1,13.9,,,13.5,0.4,,,,290.5,-529.2,111.5,2401.7,2402.6,117.2,,513.5,-205.5,1977.9
2021/03,크리스에프앤씨,110790,"섬유,의류,신발,호화품",134,3312.6,2189.3,1063.5,39.2,344.6,,1.6,738.3,,1123.3,846.6,79.6,21.3,92.0,18.6,25.5,39.7,914.5,901.4,,268.3,,13.3,526.5,16.5,72.3,,,4.6,13.1,,,12.6,0.4,,,,294.2,-470.3,27.1,2398.1,2399.3,117.2,,513.5,-205.5,1974.5
2021/06,크리스에프앤씨,110790,"섬유,의류,신발,호화품",134,3505.0,2148.2,1018.2,39.4,290.4,,7.7,790.9,,1356.8,1083.8,83.0,22.0,104.7,,24.4,38.9,906.7,894.5,,371.5,,18.1,393.0,13.5,93.4,,,5.0,12.2,,,11.1,0.4,,,,400.7,-416.6,270.5,2598.2,2600.6,117.2,,513.5,-205.5,2175.9
2021/09,크리스에프앤씨,110790,"섬유,의류,신발,호화품",134,3660.2,2158.7,1097.2,43.7,381.3,,4.1,629.9,,1501.4,1174.7,122.3,21.3,118.3,,25.9,38.9,919.9,908.6,,270.0,,17.4,510.1,16.4,89.3,,,5.3,11.4,,,9.7,0.4,,,,297.1,-359.4,371.0,2740.2,2744.3,117.2,,513.5,-205.5,2319.2
2021/12(E),크리스에프앤씨,110790,"섬유,의류,신발,호화품",134,3786.0,2389.0,,,,,,,,,,,,,,,,810.0,796.0,,,,,,,,,,,14.0,,,,,,,,,-603.0,,2976.0,2978.0,117.0,,,,
2020/06,크리스탈지노믹스,083790,생명과학도구및서비스,218,3764.2,2272.9,484.8,392.9,495.3,,11.2,343.4,,1491.4,778.3,189.6,161.9,339.4,,21.9,0.3,1529.0,1315.6,293.0,437.1,24.0,312.7,228.0,,10.7,,,3.7,213.4,,151.6,3.5,13.3,,33.7,,911.6,-329.4,35.2,2235.2,1469.4,214.3,,736.4,-9.0,426.1
2020/09,크리스탈지노믹스,083790,생명과학도구및서비스,218,3217.4,1429.2,154.5,304.5,76.1,,6.0,347.9,,1788.3,419.2,156.2,97.0,1106.6,,9.0,0.3,1169.6,960.2,183.2,376.8,20.4,259.6,116.6,,,,,3.6,209.3,,148.1,1.5,13.6,,33.3,,731.0,-408.9,57.6,2047.9,2081.3,228.3,,1169.1,7.1,576.7
2020/12,크리스탈지노믹스,083790,생명과학도구및서비스,218,3169.6,1808.0,100.1,286.2,102.9,,10.9,472.3,167.6,1361.6,431.4,115.1,97.0,717.3,0.7,,0.1,965.5,713.6,50.3,376.8,44.4,68.7,139.3,,,,,34.1,251.8,27.6,118.7,51.8,12.8,,34.6,,619.2,-771.9,67.5,2204.2,2147.6,230.8,,1253.7,139.8,423.8
2021/03,크리스탈지노믹스,083790,생명과학도구및서비스,218,3120.7,1703.0,104.8,286.0,81.7,,6.7,645.1,,1417.7,446.7,111.2,97.0,762.8,,,,908.7,648.2,52.4,376.8,29.2,50.6,124.7,,,,,14.5,260.5,28.7,129.3,51.6,13.1,,34.4,,618.4,-855.2,17.5,2212.0,2159.0,230.8,,1254.3,140.2,433.5
2021/06,크리스탈지노믹스,083790,생명과학도구및서비스,218,3109.1,1620.1,127.7,448.3,65.5,,8.5,318.5,,1489.0,481.9,108.0,97.0,795.8,,,6.3,995.8,608.9,54.9,360.5,30.1,37.6,123.8,,,,,2.0,387.0,29.9,250.2,52.3,13.3,,33.9,,727.6,-657.7,54.4,2113.3,2057.7,346.2,,1138.8,34.3,436.3
2021/09,크리스탈지노믹스,083790,생명과학도구및서비스,218,3110.6,1534.7,133.7,376.0,86.3,,10.2,392.3,,1575.9,504.4,104.4,97.0,860.0,3.8,,6.3,1028.0,635.5,57.6,380.5,32.1,30.8,129.5,,,,,5.1,392.5,31.1,250.2,55.4,13.3,,33.7,,754.5,-516.2,75.9,2082.6,2032.7,346.2,,1138.9,12.9,429.0
2021/12(E),크리스탈지노믹스,083790,생명과학도구및서비스,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,크린앤사이언스,045520,자동차부품,36,1285.4,668.2,211.9,149.3,203.8,,3.9,99.3,,617.2,537.2,7.1,,4.1,,14.9,53.9,790.2,415.1,,162.3,22.6,,203.6,,25.5,,,1.1,375.1,,356.7,3.3,,,,,544.9,296.4,88.6,495.2,495.2,36.5,,39.1,-29.6,422.1
2020/09,크린앤사이언스,045520,자동차부품,36,1288.4,627.7,215.5,139.0,210.0,,12.4,50.9,,660.7,582.8,7.0,,4.4,,14.3,52.2,748.0,408.8,,127.0,24.7,,224.2,,30.5,,,2.3,339.2,,318.7,2.8,,,,,473.2,283.6,147.8,540.4,540.4,36.5,,39.1,-29.6,466.8
2020/12,크린앤사이언스,045520,자동차부품,36,1411.1,726.5,218.4,123.2,283.8,,14.2,86.9,,684.6,578.9,7.2,,61.8,,26.7,10.0,878.1,465.0,,152.9,29.9,1.0,273.0,,7.8,,,0.5,413.1,,409.2,3.9,,,,,595.9,385.8,204.7,533.0,533.0,36.5,,39.1,-29.6,456.9
2021/03,크린앤사이언스,045520,자동차부품,36,1362.8,686.3,216.0,121.0,223.7,,5.9,119.8,,676.6,570.4,9.0,,8.0,,25.8,63.3,848.7,477.7,,151.8,31.7,0.8,284.5,,6.7,,,2.2,371.0,,367.6,3.4,,,,,554.5,313.7,8.1,514.1,514.1,36.5,,39.1,-30.1,439.0
2021/06,크린앤사이언스,045520,자동차부품,36,1173.2,522.4,179.5,131.7,157.6,,7.7,45.8,,650.8,537.8,4.1,,61.0,,37.0,11.0,701.5,353.2,,155.3,29.5,1.0,165.9,,0.1,,,1.4,348.4,,345.3,3.0,,,,,533.2,355.7,13.8,471.6,471.6,36.5,,39.1,-30.1,396.3
2021/09,크린앤사이언스,045520,자동차부품,36,1175.6,535.1,186.1,138.5,148.9,,12.0,49.7,,640.5,527.0,5.0,,61.7,,37.5,9.3,711.8,370.9,,170.8,19.8,1.6,177.3,,0.0,,,1.4,340.9,,336.3,2.7,,0.4,,,529.6,341.5,19.4,463.8,463.8,36.5,,39.1,-30.1,390.4
2021/12(E),크린앤사이언스,045520,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,클라우드에어,036170,디스플레이장비및부품,199,1130.2,567.8,17.8,93.3,20.0,,0.5,290.1,89.3,562.4,131.6,2.4,,427.6,0.7,,,293.4,262.2,184.1,,,69.0,9.0,,,,,0.0,31.2,,,1.0,0.4,,13.0,,185.2,-179.3,1.7,836.8,836.8,397.4,,741.6,-38.9,-290.0
2020/09,클라우드에어,036170,디스플레이장비및부품,199,1163.3,855.5,12.2,30.0,23.4,,1.1,678.9,89.3,307.7,129.8,5.1,,172.1,0.8,,,245.0,213.3,150.7,,,45.8,10.5,,,,,6.4,31.7,,,,1.7,,13.0,,150.7,-545.6,1.9,918.2,918.2,451.2,,757.1,-39.1,-277.1
2020/12,클라우드에어,036170,디스플레이장비및부품,199,1052.2,794.2,14.0,,56.1,,0.8,703.8,,258.1,129.2,7.2,,121.1,0.6,,,209.6,180.0,73.0,,,91.9,14.4,,,,,0.6,29.6,,,0.5,0.4,,13.0,,74.0,-645.7,3.6,842.7,842.7,451.2,,757.1,-39.1,-351.8
2021/03,클라우드에어,036170,디스플레이장비및부품,199,1072.6,813.6,17.1,,118.3,,3.5,659.3,,259.1,131.3,7.1,,120.1,0.6,,,192.5,163.0,53.3,,,84.3,13.2,,,,,12.3,29.5,,,0.4,,,13.0,,54.2,-619.7,9.4,880.1,880.1,468.4,,778.7,-40.0,-351.6
2021/06,클라우드에어,036170,디스플레이장비및부품,199,1065.1,816.5,18.0,,86.9,,0.2,692.4,,248.6,135.9,7.2,,104.9,0.6,,,55.5,25.8,,,,1.4,11.0,,,,,13.4,29.7,,,0.2,,,13.0,,0.9,-710.3,16.6,1009.6,1009.6,560.3,,819.1,-40.0,-354.9
2021/09,클라우드에어,036170,디스플레이장비및부품,199,1059.3,818.5,22.2,0.5,81.7,,0.9,700.2,,240.8,134.5,7.1,,98.6,0.6,,,54.7,24.5,,,,1.5,9.6,,,,,13.4,30.2,,,0.0,,,13.0,,0.7,-712.3,16.8,1004.6,1004.6,560.3,,819.1,-40.0,-359.8
2021/12(E),클라우드에어,036170,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,클래시스,214150,건강관리장비와용품,211,1231.0,678.0,111.4,72.4,32.6,,14.7,406.1,,553.0,506.3,7.3,,31.4,,6.1,2.0,213.8,211.7,,,84.0,1.8,17.7,6.9,48.0,,,53.3,2.1,,,0.6,1.5,,,,86.2,-433.1,4.1,1017.3,1017.3,64.7,,241.1,0.1,711.6
2020/09,클래시스,214150,건강관리장비와용품,211,1237.1,684.1,120.9,32.4,31.2,,6.0,493.4,,553.1,503.5,7.2,,33.7,,6.1,2.6,131.4,129.3,,,,1.9,19.5,7.3,55.6,,,45.0,2.1,,,0.7,1.5,,,,2.6,-523.2,5.8,1105.7,1105.7,64.7,,241.1,0.1,799.9
2020/12,클래시스,214150,건강관리장비와용품,211,1375.3,830.1,99.4,46.8,35.0,,5.1,643.8,,545.1,501.0,8.2,,21.2,,10.9,3.8,137.7,134.5,,,,2.2,28.7,7.8,44.0,,,51.9,3.2,,,1.7,1.5,,,,3.9,-672.4,7.9,1237.6,1237.6,64.7,,241.1,0.1,932.0
2021/03,클래시스,214150,건강관리장비와용품,211,1487.5,921.1,91.9,40.6,44.8,,25.6,668.5,,566.5,512.9,8.1,,27.8,,10.8,6.8,192.9,188.2,,,,3.7,74.9,6.6,53.5,,,49.5,4.7,,,3.2,1.5,,,,6.9,-743.7,16.6,1294.6,1294.6,64.7,,241.2,,988.8
2021/06,클래시스,214150,건강관리장비와용품,211,1590.2,876.7,100.2,40.1,39.0,,24.5,622.7,,713.5,663.3,8.3,,24.6,,10.8,6.6,175.1,170.8,,,,3.9,46.6,7.6,64.0,,,48.7,4.3,,,2.8,1.5,,,,6.7,-698.4,171.4,1415.1,1415.1,64.7,,241.2,,1109.2
2021/09,클래시스,214150,건강관리장비와용품,211,1736.6,923.4,126.9,41.4,37.7,,57.3,608.0,,813.2,764.6,10.7,,20.5,,10.7,6.7,196.0,191.6,,,,4.1,55.4,7.9,78.1,,,46.1,4.4,,,4.4,,,,,6.7,-685.5,278.2,1540.5,1540.5,64.7,,241.2,0.0,1234.4
2021/12(E),클래시스,214150,건강관리장비와용품,211,1899.3,1203.3,,,,,,,,,,,,,,,,238.5,202.8,,,,,,,,,,,1.0,,,,,,,,,-1031.0,,1660.8,1664.3,61.3,,,,
2020/06,클리노믹스,352770,생물공학,146,218.2,119.0,6.7,42.7,12.2,,9.7,47.3,,99.2,82.5,3.2,,5.3,,,8.1,33.2,16.4,,1.0,0.7,2.1,11.3,,,,,0.3,16.8,,2.4,3.3,0.9,,,,9.4,-78.4,33.0,185.0,185.0,11.2,,343.5,1.8,-171.6
2020/09,클리노믹스,352770,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,클리노믹스,352770,생물공학,146,437.6,332.3,6.8,171.1,18.5,,7.1,128.3,,105.4,87.0,3.7,,7.0,,,7.7,38.4,25.3,,,0.7,2.5,18.2,,,,,0.7,13.1,,2.0,2.9,1.2,,,,8.2,-290.6,43.3,399.2,399.2,13.3,,607.7,13.4,-232.9
2021/03,클리노믹스,352770,생물공학,146,428.4,313.1,10.2,171.1,39.8,,7.7,83.9,,115.2,91.6,3.7,,12.4,,,7.5,33.7,19.9,,,,2.8,11.9,,1.3,,,0.1,13.8,,1.3,2.7,2.1,,,,6.8,-247.5,12.6,394.6,394.6,13.3,,607.7,17.6,-243.5
2021/06,클리노믹스,352770,생물공학,146,433.1,299.3,8.3,142.7,65.1,,11.0,72.0,,133.9,89.9,5.7,,31.8,,,6.5,39.6,23.2,,,,2.7,9.8,,6.3,,,0.8,16.4,,1.3,2.0,2.2,,2.4,,6.1,-206.5,15.1,393.6,393.6,13.3,,607.7,21.9,-248.9
2021/09,클리노믹스,352770,생물공학,146,833.8,653.4,11.4,324.0,167.2,,8.6,142.0,,180.4,111.3,5.7,,57.2,,,6.3,380.8,60.8,,,,2.8,9.3,,44.4,,,0.4,319.9,127.0,1.5,180.2,2.5,,,,133.1,-329.3,40.5,453.0,453.0,13.5,,623.7,11.3,-201.9
2021/12(E),클리노믹스,352770,생물공학,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,클리오,237880,화장품,206,2341.7,1176.8,276.0,80.4,197.3,,25.9,253.7,,1164.9,441.6,10.3,20.1,423.4,,48.4,221.2,829.1,597.1,122.5,,,208.6,229.6,3.3,29.7,,,3.4,232.0,,,138.0,2.3,4.3,,,345.3,-251.9,4.8,1512.6,1512.6,85.8,,702.1,-94.1,817.9
2020/09,클리오,237880,화장품,206,2334.0,1179.5,262.4,87.0,216.5,,20.0,248.3,,1154.5,437.9,13.0,20.0,445.2,,40.3,198.0,800.2,583.4,125.3,,,181.6,254.0,3.7,13.9,,,4.9,216.8,,,120.7,2.4,4.2,,,324.3,-269.3,8.6,1533.8,1533.8,85.8,,702.1,-104.7,850.9
2020/12,클리오,237880,화장품,206,2150.1,1143.9,227.1,83.4,254.9,,15.4,308.5,,1006.2,429.6,13.6,19.9,436.4,,31.9,74.7,619.4,496.2,128.2,,,134.2,218.6,3.9,,,,11.3,123.2,,,32.7,2.4,2.8,,,207.4,-344.6,9.1,1530.6,1530.6,85.8,,702.1,-109.9,850.6
2021/03,클리오,237880,화장품,206,2353.3,1285.3,197.9,51.5,356.3,,21.7,511.4,,1068.0,422.7,13.3,19.8,513.2,,40.2,58.7,805.6,688.2,123.3,,,126.3,417.2,4.3,5.6,,,11.5,117.4,,,25.5,2.5,1.5,,,187.0,-470.8,0.2,1547.6,1547.6,86.1,,715.2,-109.6,856.4
2021/06,클리오,237880,화장품,206,2320.0,1375.7,214.4,,205.8,,21.3,502.8,,944.3,418.8,13.1,19.8,396.0,,45.7,51.0,721.0,607.2,102.5,,,189.8,233.8,3.6,32.1,,,45.4,113.9,,,18.6,2.6,1.5,,,155.5,-778.8,0.4,1599.0,1599.0,87.0,,756.6,-109.6,866.6
2021/09,클리오,237880,화장품,206,2387.3,1218.1,207.5,349.1,267.9,,20.0,373.5,,1169.3,414.4,16.2,19.7,644.6,,39.4,34.9,716.0,607.9,104.8,,,169.9,250.2,4.7,32.4,,,46.0,108.1,,,10.1,2.7,1.2,,,141.5,-232.0,0.5,1671.4,1671.4,87.0,,756.6,-109.6,942.6
2021/12(E),클리오,237880,화장품,206,2315.4,1327.5,,,,,,,,,,,,,,,,654.2,523.8,,,,,,,,,,,129.2,,,,,,,,,-514.0,,1661.1,1661.1,88.1,,,,
2020/06,키네마스터,139670,소프트웨어,33,161.3,152.0,,,32.0,,4.9,114.8,,9.3,3.3,1.0,,,0.1,,4.9,19.4,12.9,,,,4.8,5.6,,2.5,,,0.0,6.5,,,0.1,,1.2,,,5.0,-110.1,0.9,141.9,141.9,67.7,,13.3,-24.3,84.6
2020/09,키네마스터,139670,소프트웨어,33,175.3,167.5,,,41.5,,4.6,121.2,,7.7,3.4,0.9,,,0.3,,3.1,18.9,11.6,,,,3.1,5.6,,2.9,,,,7.3,,,0.1,,1.2,,,3.2,-118.3,1.4,156.3,156.3,67.7,,13.3,-24.3,98.9
2020/12,키네마스터,139670,소프트웨어,33,165.4,141.4,,,19.2,,2.7,116.5,,24.0,5.6,0.8,,,10.5,,7.1,22.6,13.7,,,,5.9,5.6,,1.8,,,,8.9,,,1.2,,1.2,,,7.2,-112.3,4.2,142.8,142.8,67.7,,13.3,-24.3,86.6
2021/03,키네마스터,139670,소프트웨어,33,170.2,147.7,,,21.5,,3.5,122.3,,22.6,5.2,0.7,,,10.5,,6.1,22.7,13.3,,,,6.0,6.0,,0.8,,,,9.4,,,0.2,,1.2,,,6.2,-116.4,0.1,147.5,147.5,67.7,,13.3,-24.3,91.9
2021/06,키네마스터,139670,소프트웨어,33,163.6,145.0,,,21.6,,3.4,118.1,,18.7,3.1,0.6,,0.1,10.5,,4.3,22.6,11.9,,,4.2,,6.9,,0.4,,,,10.7,,,0.2,,1.2,,,4.4,-113.7,0.4,141.0,141.0,67.7,,13.3,-24.3,84.7
2021/09,키네마스터,139670,소프트웨어,33,273.2,250.9,,,17.9,,2.4,224.2,,22.3,3.0,5.5,,0.0,10.6,,3.2,21.9,9.9,,,,3.1,6.4,,,,,0.0,12.0,,,0.2,,1.2,,,3.3,-226.1,0.5,251.3,251.3,67.7,,96.3,2.4,84.2
2021/12(E),키네마스터,139670,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,키이스트,054780,방송과엔터테인먼트,204,1043.4,629.9,0.2,200.8,89.8,,165.8,155.1,,413.5,30.7,267.8,,37.1,2.3,10.7,64.9,328.4,292.4,121.2,,,48.6,50.0,,4.8,,,67.9,36.0,,,11.1,1.4,2.8,18.9,,147.6,-224.6,0.8,715.0,462.5,85.4,,541.1,3.9,-152.5
2020/09,키이스트,054780,방송과엔터테인먼트,204,737.4,371.5,,169.1,53.2,,120.0,20.4,,366.0,19.8,5.7,,283.0,,7.7,49.7,281.5,274.4,123.9,,,64.2,16.2,,1.3,,,68.7,7.1,,,2.9,,0.4,,,131.7,-49.0,0.8,455.9,455.9,85.4,,541.1,4.6,-31.3
2020/12,키이스트,054780,방송과엔터테인먼트,204,700.7,377.8,,152.8,77.9,,81.2,57.4,,322.9,19.3,0.5,,254.4,,,48.7,284.4,279.1,126.7,,,62.6,27.9,,0.3,,,61.5,5.3,,,1.7,,0.4,,,133.3,-77.6,0.9,416.3,416.3,85.4,,541.4,4.8,-72.4
2021/03,키이스트,054780,방송과엔터테인먼트,204,670.5,394.9,,252.7,36.5,,74.2,15.7,,275.6,23.4,0.9,,202.6,,,48.7,249.9,246.6,79.8,,,74.7,19.2,,1.6,,,71.3,3.2,,,0.7,,0.4,,0.2,85.3,-196.5,6.6,420.6,420.6,88.2,,620.0,2.9,-95.6
2021/06,키이스트,054780,방송과엔터테인먼트,204,642.5,335.1,,217.7,24.8,,72.9,19.4,,307.4,24.9,0.8,,230.7,,,51.1,200.6,196.3,75.4,,,47.8,24.9,,,,,48.1,4.2,,,,,0.4,,0.6,79.6,-144.0,9.5,441.9,441.9,88.7,,637.1,2.7,-90.0
2021/09,키이스트,054780,방송과엔터테인먼트,204,634.4,352.0,,168.7,19.8,,137.1,21.6,,282.4,23.6,0.6,,207.1,,,51.0,218.9,215.0,,,,118.6,32.7,,,,,63.8,3.9,,,0.3,,0.4,,0.3,4.0,-183.7,9.5,415.5,415.5,88.7,,637.1,4.1,-91.9
2021/12(E),키이스트,054780,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,타이거일렉,219130,반도체와반도체장비,202,658.7,234.4,78.0,,87.4,,0.3,68.7,,424.3,344.6,5.4,,,61.5,11.2,1.6,187.7,164.7,,120.0,,,37.0,,6.8,,,0.9,23.0,,,,0.9,,,,120.0,51.3,94.2,471.1,471.1,31.6,,118.9,,320.6
2020/09,타이거일렉,219130,반도체와반도체장비,202,680.8,241.7,83.5,,90.9,,0.3,66.9,,439.1,349.1,5.4,,,71.9,11.4,1.4,192.3,168.0,,120.0,,,37.0,,10.3,,,0.8,24.3,,,,0.7,,,,120.0,53.1,106.3,488.4,488.4,31.6,,118.9,,338.0
2020/12,타이거일렉,219130,반도체와반도체장비,202,681.3,234.0,84.3,,75.6,,1.1,73.0,,447.3,348.1,5.4,,76.4,1.3,14.9,1.2,198.9,183.7,,120.0,,0.7,52.6,,10.4,,,,15.2,,,0.5,,,,,121.2,48.2,116.0,482.4,482.4,31.6,,118.9,,331.9
2021/03,타이거일렉,219130,반도체와반도체장비,202,693.0,217.0,87.6,,76.8,,2.7,49.9,,476.0,373.9,5.4,,79.6,1.3,14.9,1.0,204.4,187.9,,120.0,,,60.6,,6.9,,,0.3,16.5,,,,0.3,,,,120.0,70.1,36.7,488.7,488.7,31.6,,118.9,,338.2
2021/06,타이거일렉,219130,반도체와반도체장비,202,677.6,191.0,78.4,,89.0,,0.8,22.8,,486.6,384.5,5.4,,,80.6,15.3,0.9,187.5,170.4,,120.0,,,47.4,,1.8,,,1.2,17.1,,,,0.2,,,,120.0,97.2,58.5,490.1,490.1,31.6,,118.9,,339.6
2021/09,타이거일렉,219130,반도체와반도체장비,202,698.3,238.8,93.3,,118.9,,2.5,24.0,,459.5,365.2,5.4,,,72.6,15.6,0.7,200.5,181.8,,120.0,,,57.9,,3.6,,,0.4,18.7,,,,0.1,,,,120.0,96.0,64.4,497.7,497.7,31.6,,118.9,,347.3
